apc.00;apc.10;apc.11;kras.00;kras.10;kras.11;p53.00;p53.10;p53.11
0.438722555;0.561277445;0;0.072255489;0.927744511;0;0.463872255;0.536127745;0
0.443113772;0.556886228;0;0.071457086;0.928542914;0;0.457085828;0.542914172;0
0.441516966;0.558483034;0;0.072654691;0.927345309;0;0.460279441;0.539720559;0
0.447105788;0.552894212;0;0.076646707;0.923353293;0;0.459081836;0.540918164;0
0.442714571;0.557285429;0;0.07744511;0.92255489;0;0.457085828;0.542914172;0
0.446307385;0.553692615;0;0.076247505;0.923752495;0;0.460279441;0.539720559;0
0.445908184;0.554091816;0;0.076247505;0.923752495;0;0.462674651;0.537325349;0
0.445508982;0.554491018;0;0.0750499;0.9249501;0;0.458283433;0.541716567;0
0.447904192;0.552095808;0;0.074650699;0.925349301;0;0.460279441;0.539720559;0
0.451097804;0.548902196;0;0.072654691;0.927345309;0;0.462275449;0.537724551;0
0.456287425;0.543712575;0;0.071457086;0.928542914;0;0.469061876;0.530938124;0
0.458682635;0.541317365;0;0.073453094;0.926546906;0;0.469461078;0.530538922;0
0.460678643;0.539321357;0;0.074650699;0.925349301;0;0.476646707;0.523353293;0
0.460678643;0.539321357;0;0.073053892;0.926946108;0;0.478642715;0.521357285;0
0.466666667;0.533333333;0;0.072255489;0.927744511;0;0.481037924;0.518962076;0
0.470259481;0.529740519;0;0.070259481;0.929740519;0;0.483433134;0.516566866;0
0.472654691;0.527345309;0;0.069061876;0.930938124;0;0.487025948;0.512974052;0
0.476646707;0.523353293;0;0.071457086;0.928542914;0;0.485429142;0.514570858;0
0.475848303;0.524151697;0;0.069061876;0.930938124;0;0.493013972;0.506986028;0
0.469860279;0.530139721;0;0.069061876;0.930938124;0;0.492215569;0.507784431;0
0.464670659;0.535329341;0;0.069860279;0.930139721;0;0.49740519;0.50259481;0
0.468263473;0.531736527;0;0.069860279;0.930139721;0;0.503393214;0.496606786;0
0.471457086;0.528542914;0;0.071057884;0.928942116;0;0.508183633;0.491816367;0
0.469860279;0.530139721;0;0.072255489;0.927744511;0;0.511776447;0.488223553;0
0.474650699;0.525349301;0;0.071457086;0.928542914;0;0.517365269;0.482634731;0
0.475848303;0.524151697;0;0.068662675;0.931337325;0;0.519760479;0.480239521;0
0.475449102;0.524550898;0;0.067864271;0.932135729;0;0.518163673;0.481836327;0
0.472255489;0.527744511;0;0.066267465;0.933732535;0;0.512974052;0.487025948;0
0.471856287;0.528143713;0;0.067065868;0.932934132;0;0.510578842;0.489421158;0
0.469860279;0.530139721;0;0.068662675;0.931337325;0;0.508183633;0.491816367;0
0.464271457;0.535728543;0;0.070259481;0.929740519;0;0.506187625;0.493812375;0
0.467864271;0.532135729;0;0.070658683;0.929341317;0;0.502195609;0.497804391;0
0.461876248;0.538123752;0;0.069860279;0.930139721;0;0.510179641;0.489820359;0
0.458682635;0.541317365;0;0.06746507;0.93253493;0;0.509381238;0.490618762;0
0.462275449;0.537724551;0;0.065469062;0.934530938;0;0.510978044;0.489021956;0
0.457085828;0.542914172;0;0.064271457;0.935728543;0;0.512974052;0.487025948;0
0.452694611;0.547305389;0;0.064670659;0.935329341;0;0.510179641;0.489820359;0
0.451497006;0.548502994;0;0.066666667;0.933333333;0;0.511776447;0.488223553;0
0.456686627;0.543313373;0;0.065469062;0.934530938;0;0.512974052;0.487025948;0
0.455888224;0.544111776;0;0.06506986;0.93493014;0;0.512175649;0.487824351;0
0.453493014;0.546506986;0;0.06506986;0.93493014;0;0.51257485;0.48742515;0
0.44750499;0.55249501;0;0.064670659;0.935329341;0;0.516566866;0.483433134;0
0.444710579;0.555289421;0;0.065868263;0.934131737;0;0.514570858;0.485429142;0
0.440319361;0.559680639;0;0.064271457;0.935728543;0;0.516966068;0.483033932;0
0.440319361;0.559680639;0;0.065868263;0.934131737;0;0.520159681;0.479840319;0
0.435129741;0.564870259;0;0.065868263;0.934131737;0;0.517365269;0.482634731;0
0.42994012;0.57005988;0;0.067065868;0.932934132;0;0.514570858;0.485429142;0
0.432335329;0.567664671;0;0.067065868;0.932934132;0;0.518562874;0.481437126;0
0.431936128;0.568063872;0;0.067065868;0.932934132;0;0.515369261;0.484630739;0
0.424351297;0.575648703;0;0.06746507;0.93253493;0;0.520958084;0.479041916;0
0.431137725;0.568862275;0;0.069461078;0.930538922;0;0.523353293;0.476646707;0
0.428742515;0.571257485;0;0.070658683;0.929341317;0;0.516966068;0.483033932;0
0.430738523;0.569261477;0;0.074251497;0.925748503;0;0.512974052;0.487025948;0
0.432335329;0.567664671;0;0.073053892;0.926946108;0;0.508982036;0.491017964;0
0.428343313;0.571656687;0;0.071057884;0.928942116;0;0.513772455;0.486227545;0
0.433133733;0.566866267;0;0.069461078;0.930538922;0;0.513373253;0.486626747;0
0.434730539;0.565269461;0;0.068662675;0.931337325;0;0.516167665;0.483832335;0
0.43752495;0.56247505;0;0.071057884;0.928942116;0;0.510578842;0.489421158;0
0.446706587;0.553293413;0;0.071057884;0.928942116;0;0.511377246;0.488622754;0
0.449101796;0.550898204;0;0.069461078;0.930538922;0;0.511377246;0.488622754;0
0.447904192;0.552095808;0;0.071057884;0.928942116;0;0.513373253;0.486626747;0
0.450698603;0.549301397;0;0.071057884;0.928942116;0;0.502994012;0.497005988;0
0.457085828;0.542914172;0;0.070658683;0.929341317;0;0.501796407;0.498203593;0
0.464670659;0.535329341;0;0.070658683;0.929341317;0;0.504590818;0.495409182;0
0.463872255;0.536127745;0;0.069461078;0.930538922;0;0.498602794;0.501397206;0
0.468662675;0.531337325;0;0.069061876;0.930938124;0;0.494610778;0.505389222;0
0.465469062;0.534530938;0;0.070259481;0.929740519;0;0.498602794;0.501397206;0
0.459481038;0.540518962;0;0.070259481;0.929740519;0;0.493413174;0.506586826;0
0.458283433;0.541716567;0;0.071856287;0.928143713;0;0.49740519;0.50259481;0
0.453892216;0.546107784;0;0.073852295;0.926147705;0;0.492215569;0.507784431;0
0.448702595;0.551297405;0;0.072255489;0.927744511;0;0.490618762;0.509381238;0
0.453093812;0.546906188;0;0.068263473;0.931736527;0;0.489421158;0.510578842;0
0.460279441;0.539720559;0;0.067065868;0.932934132;0;0.484231537;0.515768463;0
0.460279441;0.539720559;0;0.065469062;0.934530938;0;0.48502994;0.51497006;0
0.467065868;0.532934132;0;0.064670659;0.935329341;0;0.480638723;0.519361277;0
0.463073852;0.536926148;0;0.065469062;0.934530938;0;0.476646707;0.523353293;0
0.464271457;0.535728543;0;0.066267465;0.933732535;0;0.475848303;0.524151697;0
0.464670659;0.535329341;0;0.065469062;0.934530938;0;0.480239521;0.519760479;0
0.463473054;0.536526946;0;0.066267465;0.933732535;0;0.474650699;0.525349301;0
0.467065868;0.532934132;0;0.065868263;0.934131737;0;0.469860279;0.530139721;0
0.463473054;0.536526946;0;0.063473054;0.936526946;0;0.4750499;0.5249501;0
0.469461078;0.530538922;0;0.060279441;0.939720559;0;0.47744511;0.52255489;0
0.472654691;0.527345309;0;0.05988024;0.94011976;0;0.484231537;0.515768463;0
0.470259481;0.529740519;0;0.062275449;0.937724551;0;0.487025948;0.512974052;0
0.475449102;0.524550898;0;0.064670659;0.935329341;0;0.491417166;0.508582834;0
0.484231537;0.515768463;0;0.063473054;0.936526946;0;0.496606786;0.503393214;0
0.489021956;0.510978044;0;0.063872255;0.936127745;0;0.493013972;0.506986028;0
0.489421158;0.510578842;0;0.059081836;0.940918164;0;0.491816367;0.508183633;0
0.493413174;0.506586826;0;0.057085828;0.942914172;0;0.491017964;0.508982036;0
0.49740519;0.50259481;0;0.058283433;0.941716567;0;0.487025948;0.512974052;0
0.504191617;0.495808383;0;0.059481038;0.940518962;0;0.479041916;0.520958084;0
0.500998004;0.499001996;0;0.058283433;0.941716567;0;0.476646707;0.523353293;0
0.501796407;0.498203593;0;0.056686627;0.943313373;0;0.469860279;0.530139721;0
0.506986028;0.493013972;0;0.057884232;0.942115768;0;0.476247505;0.523752495;0
0.51257485;0.48742515;0;0.057884232;0.942115768;0;0.474650699;0.525349301;0
0.513373253;0.486626747;0;0.060678643;0.939321357;0;0.481836327;0.518163673;0
0.514570858;0.485429142;0;0.063073852;0.936926148;0;0.483033932;0.516966068;0
0.509381238;0.490618762;0;0.065868263;0.934131737;0;0.482235529;0.517764471;0
0.508982036;0.491017964;0;0.065868263;0.934131737;0;0.480638723;0.519361277;0
0.510578842;0.489421158;0;0.066666667;0.933333333;0;0.480638723;0.519361277;0
0.514171657;0.485828343;0;0.067065868;0.932934132;0;0.477844311;0.522155689;0
0.513373253;0.486626747;0;0.068662675;0.931337325;0;0.484231537;0.515768463;0
0.51257485;0.48742515;0;0.066666667;0.933333333;0;0.488223553;0.511776447;0
0.517365269;0.482634731;0;0.064271457;0.935728543;0;0.484231537;0.515768463;0
0.516966068;0.483033932;0;0.064670659;0.935329341;0;0.482235529;0.517764471;0
0.519361277;0.480638723;0;0.065868263;0.934131737;0;0.482634731;0.517365269;0
0.526147705;0.473852295;0;0.066666667;0.933333333;0;0.485429142;0.514570858;0
0.5249501;0.4750499;0;0.067065868;0.932934132;0;0.483033932;0.516966068;0
0.529740519;0.470259481;0;0.067065868;0.932934132;0;0.478243513;0.521756487;0
0.523752495;0.476247505;0;0.065868263;0.934131737;0;0.477844311;0.522155689;0
0.526147705;0.473852295;0;0.068263473;0.931736527;0;0.477045908;0.522954092;0
0.531337325;0.468662675;0;0.066666667;0.933333333;0;0.473053892;0.526946108;0
0.530538922;0.469461078;0;0.066666667;0.933333333;0;0.470259481;0.529740519;0
0.536526946;0.463473054;0;0.06746507;0.93253493;0;0.472255489;0.527744511;0
0.532934132;0.467065868;0;0.066666667;0.933333333;0;0.470259481;0.529740519;0
0.534131737;0.465868263;0;0.065469062;0.934530938;0;0.477045908;0.522954092;0
0.532934132;0.467065868;0;0.061876248;0.938123752;0;0.482235529;0.517764471;0
0.53253493;0.46746507;0;0.062275449;0.937724551;0;0.485828343;0.514171657;0
0.534131737;0.465868263;0;0.061077844;0.938922156;0;0.490219561;0.509780439;0
0.533333333;0.466666667;0;0.061477046;0.938522954;0;0.490219561;0.509780439;0
0.534530938;0.465469062;0;0.059081836;0.940918164;0;0.498203593;0.501796407;0
0.53493014;0.46506986;0;0.05748503;0.94251497;0;0.504590818;0.495409182;0
0.538922156;0.461077844;0;0.056686627;0.943313373;0;0.504191617;0.495808383;0
0.53493014;0.46506986;0;0.059081836;0.940918164;0;0.50259481;0.49740519;0
0.527744511;0.472255489;0;0.059481038;0.940518962;0;0.504590818;0.495409182;0
0.523752495;0.476247505;0;0.060279441;0.939720559;0;0.503792415;0.496207585;0
0.523752495;0.476247505;0;0.062674651;0.937325349;0;0.503393214;0.496606786;0
0.529740519;0.470259481;0;0.062275449;0.937724551;0;0.506586826;0.493413174;0
0.529740519;0.470259481;0;0.063473054;0.936526946;0;0.510179641;0.489820359;0
0.528942116;0.471057884;0;0.063872255;0.936127745;0;0.509381238;0.490618762;0
0.524550898;0.475449102;0;0.063073852;0.936926148;0;0.509381238;0.490618762;0
0.526946108;0.473053892;0;0.065469062;0.934530938;0;0.506586826;0.493413174;0
0.53253493;0.46746507;0;0.061876248;0.938123752;0;0.498203593;0.501796407;0
0.532934132;0.467065868;0;0.061477046;0.938522954;0;0.500199601;0.499800399;0
0.532135729;0.467864271;0;0.059081836;0.940918164;0;0.49740519;0.50259481;0
0.532934132;0.467065868;0;0.058283433;0.941716567;0;0.503393214;0.496606786;0
0.532934132;0.467065868;0;0.055888224;0.944111776;0;0.506986028;0.493013972;0
0.523353293;0.476646707;0;0.05748503;0.94251497;0;0.501796407;0.498203593;0
0.516966068;0.483033932;0;0.059081836;0.940918164;0;0.505788423;0.494211577;0
0.522155689;0.477844311;0;0.05748503;0.94251497;0;0.499800399;0.500199601;0
0.522155689;0.477844311;0;0.057884232;0.942115768;0;0.505788423;0.494211577;0
0.522954092;0.477045908;0;0.058283433;0.941716567;0;0.510578842;0.489421158;0
0.526147705;0.473852295;0;0.060279441;0.939720559;0;0.510578842;0.489421158;0
0.52255489;0.47744511;0;0.060678643;0.939321357;0;0.507784431;0.492215569;0
0.516966068;0.483033932;0;0.05988024;0.94011976;0;0.505389222;0.494610778;0
0.518962076;0.481037924;0;0.059081836;0.940918164;0;0.509381238;0.490618762;0
0.519760479;0.480239521;0;0.062674651;0.937325349;0;0.51497006;0.48502994;0
0.529341317;0.470658683;0;0.064271457;0.935728543;0;0.516167665;0.483832335;0
0.539321357;0.460678643;0;0.064670659;0.935329341;0;0.522954092;0.477045908;0
0.538522954;0.461477046;0;0.066666667;0.933333333;0;0.523353293;0.476646707;0
0.540518962;0.459481038;0;0.069860279;0.930139721;0;0.528942116;0.471057884;0
0.538522954;0.461477046;0;0.070259481;0.929740519;0;0.533732535;0.466267465;0
0.531337325;0.468662675;0;0.070259481;0.929740519;0;0.539720559;0.460279441;0
0.526546906;0.473453094;0;0.070658683;0.929341317;0;0.541317365;0.458682635;0
0.525349301;0.474650699;0;0.073453094;0.926546906;0;0.538922156;0.461077844;0
0.524151697;0.475848303;0;0.073852295;0.926147705;0;0.542914172;0.457085828;0
0.518962076;0.481037924;0;0.072654691;0.927345309;0;0.535728543;0.464271457;0
0.517764471;0.482235529;0;0.072654691;0.927345309;0;0.530538922;0.469461078;0
0.516966068;0.483033932;0;0.073453094;0.926546906;0;0.531337325;0.468662675;0
0.521756487;0.478243513;0;0.074251497;0.925748503;0;0.528143713;0.471856287;0
0.521756487;0.478243513;0;0.074251497;0.925748503;0;0.53253493;0.46746507;0
0.523353293;0.476646707;0;0.071856287;0.928143713;0;0.527345309;0.472654691;0
0.529740519;0.470259481;0;0.071856287;0.928143713;0;0.521756487;0.478243513;0
0.534131737;0.465868263;0;0.071856287;0.928143713;0;0.5249501;0.4750499;0
0.527744511;0.472255489;0;0.070658683;0.929341317;0;0.526946108;0.473053892;0
0.5249501;0.4750499;0;0.074251497;0.925748503;0;0.530139721;0.469860279;0
0.529740519;0.470259481;0;0.0750499;0.9249501;0;0.526147705;0.473852295;0
0.530938124;0.469061876;0;0.073453094;0.926546906;0;0.523752495;0.476247505;0
0.525349301;0.474650699;0;0.071457086;0.928542914;0;0.5249501;0.4750499;0
0.523353293;0.476646707;0;0.072255489;0.927744511;0;0.518562874;0.481437126;0
0.521357285;0.478642715;0;0.072255489;0.927744511;0;0.516167665;0.483832335;0
0.51257485;0.48742515;0;0.069860279;0.930139721;0;0.514570858;0.485429142;0
0.511377246;0.488622754;0;0.069860279;0.930139721;0;0.514570858;0.485429142;0
0.500598802;0.499401198;0;0.074251497;0.925748503;0;0.514570858;0.485429142;0
0.49500998;0.50499002;0;0.075449102;0.924550898;0;0.508982036;0.491017964;0
0.488223553;0.511776447;0;0.0750499;0.9249501;0;0.507784431;0.492215569;0
0.489421158;0.510578842;0;0.075848303;0.924151697;0;0.511377246;0.488622754;0
0.493013972;0.506986028;0;0.076646707;0.923353293;0;0.508183633;0.491816367;0
0.489820359;0.510179641;0;0.073852295;0.926147705;0;0.503393214;0.496606786;0
0.484630739;0.515369261;0;0.073053892;0.926946108;0;0.506986028;0.493013972;0
0.491417166;0.508582834;0;0.073053892;0.926946108;0;0.506986028;0.493013972;0
0.487025948;0.512974052;0;0.073852295;0.926147705;0;0.501796407;0.498203593;0
0.484231537;0.515768463;0;0.073453094;0.926546906;0;0.50499002;0.49500998;0
0.48742515;0.51257485;0;0.074650699;0.925349301;0;0.502195609;0.497804391;0
0.495409182;0.504590818;0;0.071856287;0.928143713;0;0.509381238;0.490618762;0
0.499401198;0.500598802;0;0.072255489;0.927744511;0;0.510578842;0.489421158;0
0.496207585;0.503792415;0;0.071856287;0.928143713;0;0.516167665;0.483832335;0
0.499001996;0.500998004;0;0.070658683;0.929341317;0;0.518962076;0.481037924;0
0.493013972;0.506986028;0;0.069860279;0.930139721;0;0.517764471;0.482235529;0
0.489820359;0.510179641;0;0.069461078;0.930538922;0;0.511776447;0.488223553;0
0.483832335;0.516167665;0;0.068662675;0.931337325;0;0.510179641;0.489820359;0
0.479441118;0.520558882;0;0.068662675;0.931337325;0;0.510578842;0.489421158;0
0.483433134;0.516566866;0;0.066267465;0.933732535;0;0.501397206;0.498602794;0
0.487025948;0.512974052;0;0.063872255;0.936127745;0;0.499401198;0.500598802;0
0.489021956;0.510978044;0;0.063872255;0.936127745;0;0.505389222;0.494610778;0
0.484630739;0.515369261;0;0.063872255;0.936127745;0;0.50738523;0.49261477;0
0.487025948;0.512974052;0;0.063073852;0.936926148;0;0.50259481;0.49740519;0
0.486227545;0.513772455;0;0.066267465;0.933732535;0;0.499001996;0.500998004;0
0.491017964;0.508183633;0;0.067864271;0.932135729;0;0.500998004;0.499001996;0
0.496609493;0.50259274;0;0.068607898;0.931392102;0;0.492620662;0.507379338;0
0.489030714;0.51017152;0;0.069006781;0.930993219;0;0.491424013;0.508575987;0
0.492620662;0.506581572;0;0.06501795;0.93498205;0;0.490227363;0.509772637;0
0.494216195;0.504986039;0;0.0638213;0.9361787;0;0.485440766;0.514559234;0
0.490227363;0.50897487;0;0.0638213;0.9361787;0;0.480255285;0.519744715;0
0.487834065;0.511368169;0;0.065416833;0.934583167;0;0.482648584;0.517351416;0
0.485041883;0.514160351;0;0.063422417;0.936577583;0;0.481053051;0.518946949;0
0.476874003;0.521929825;0.001196172;0.064194577;0.935805423;0;0.476475279;0.523524721;0
0.47169059;0.527511962;0;0.06539075;0.93460925;0;0.482057416;0.517942584;0
0.467304625;0.531897927;0;0.066188198;0.933811802;0;0.487639553;0.512360447;0
0.462121212;0.53708134;0;0.068181818;0.931818182;0;0.484051037;0.515948963;0
0.456140351;0.543062201;0;0.068580542;0.931419458;0;0.48245614;0.51754386;0
0.458931419;0.540271132;0;0.068979266;0.931020734;0;0.478070175;0.521929825;0
0.451355662;0.54784689;0;0.068979266;0.931020734;0;0.481259968;0.518740032;0
0.451972898;0.546831407;0.001195695;0.067756078;0.932243922;0;0.475488242;0.524511758;0
0.454364289;0.544440016;0.001195695;0.067756078;0.932243922;0;0.467118374;0.532881626;0
0.456357114;0.54244719;0.001195695;0.068553208;0.931446792;0;0.463132722;0.536867278;0
0.455378486;0.543027888;0.001593625;0.066533865;0.933466135;0;0.462948207;0.537051793;0
0.464143426;0.534262948;0.001593625;0.065737052;0.934262948;0;0.469721116;0.530278884;0
0.468525896;0.529880478;0.001593625;0.066135458;0.933864542;0;0.470517928;0.529482072;0
0.478347239;0.517282479;0.004370282;0.065554231;0.934445769;0;0.464441796;0.535558204;0
0.474583002;0.519857029;0.005559968;0.066322478;0.933677522;0;0.464257347;0.535742653;0
0.473246136;0.520808561;0.005945303;0.067776457;0.932223543;0;0.458581054;0.541418946;0
0.472849782;0.521204915;0.005945303;0.065001982;0.934998018;0;0.463337297;0.536662703;0
0.470891089;0.522772277;0.006336634;0.062178218;0.937821782;0;0.467722772;0.532277228;0
0.468935497;0.523941433;0.007123071;0.06489909;0.93510091;0;0.465373961;0.534626039;0
0.473913043;0.518577075;0.007509881;0.063636364;0.936363636;0;0.473517787;0.526482213;0
0.467614534;0.524486572;0.007898894;0.064375987;0.935624013;0;0.481042654;0.518957346;0
0.465510445;0.525029562;0.009459992;0.061884115;0.938115885;0;0.486795428;0.513204572;0
0.460298742;0.52908805;0.010613208;0.065251572;0.934748428;0;0.491745283;0.508254717;0
0.455795678;0.533202358;0.011001965;0.067976424;0.932023576;0;0.497053045;0.502946955;0
0.457434288;0.531188701;0.011377011;0.06630051;0.93369949;0;0.498626913;0.501373087;0
0.452808112;0.530031201;0.017160686;0.068642746;0.931357254;0;0.494929797;0.505070203;0
0.449106449;0.531080031;0.01981352;0.067210567;0.932789433;0;0.496503497;0.503496503;0
0.449208188;0.526844341;0.02394747;0.065662418;0.934337582;0;0.499420626;0.500579374;0
0.445643793;0.528141866;0.026214341;0.067077872;0.932922128;0;0.49537394;0.50462606;0
0.449654112;0.523059185;0.027286703;0.064950038;0.935049962;0;0.493466564;0.506533436;0
0.450957854;0.519923372;0.029118774;0.067049808;0.932950192;0;0.491954023;0.508045977;0
0.452426442;0.515475736;0.032097822;0.069163164;0.930836836;0;0.491402369;0.508597631;0
0.448445792;0.514025777;0.037528431;0.069370735;0.930629265;0;0.492797574;0.507202426;0
0.450301205;0.506024096;0.043674699;0.065512048;0.934487952;0;0.486069277;0.513930723;0
0.453388244;0.499812804;0.046798952;0.067764882;0.932235118;0;0.487083489;0.512916511;0
0.451409496;0.494807122;0.053783383;0.068249258;0.931750742;0;0.481083086;0.518916914;0
0.450879765;0.482771261;0.066348974;0.066348974;0.933651026;0;0.476173021;0.523826979;0
0.449802087;0.468873696;0.081324217;0.064771501;0.935228499;0;0.464195754;0.535804246;0
0.436968839;0.468838527;0.094192635;0.065509915;0.934490085;0;0.447946176;0.552053824;0
0.43864598;0.466854725;0.094499295;0.065585331;0.934414669;0;0.449576869;0.550423131;0
0.441942294;0.464109782;0.093947924;0.065798733;0.934201267;0;0.447220267;0.552779733;0
0.447359093;0.47146402;0.081176888;0.067706487;0.932293513;0;0.456575682;0.543424318;0
0.44874552;0.478853047;0.072401434;0.068100358;0.931899642;0;0.458781362;0.541218638;0
0.444404719;0.4855202;0.07007508;0.067214873;0.932785127;0;0.462281015;0.537718985;0
0.438034188;0.491452991;0.070512821;0.068732194;0.931267806;0;0.465811966;0.534188034;0
0.443291592;0.495169946;0.061538462;0.069051878;0.930948122;0;0.469767442;0.530232558;0
0.450304987;0.492285612;0.057409401;0.069608898;0.930391102;0;0.480803732;0.519196268;0
0.455449059;0.480653177;0.063897764;0.066737664;0.933262336;0;0.474973376;0.525026624;0
0.461374911;0.475903614;0.062721474;0.066619419;0.933380581;0;0.469525159;0.530474841;0
0.457627119;0.480225989;0.062146893;0.067443503;0.932556497;0;0.479519774;0.520480226;0
0.463087248;0.476510067;0.060402685;0.068880254;0.931119746;0;0.479335924;0.520664076;0
0.466266337;0.475097139;0.058636524;0.067467326;0.932532674;0;0.48039562;0.51960438;0
0.469344609;0.472515856;0.058139535;0.066948555;0.933051445;0;0.483086681;0.516913319;0
0.463778163;0.464471404;0.071750433;0.065511265;0.934488735;0;0.474176776;0.525823224;0
0.469892099;0.460146189;0.069961712;0.066829099;0.933170901;0;0.483118691;0.516881309;0
0.483680556;0.451041667;0.065277778;0.068402778;0.931597222;0;0.484722222;0.515277778;0
0.489576095;0.451702571;0.058721334;0.06914524;0.93085476;0;0.49409312;0.50590688;0
0.493207941;0.450714037;0.056078022;0.07035876;0.92964124;0;0.48763497;0.51236503;0
0.487534626;0.45498615;0.057479224;0.072714681;0.927285319;0;0.480955679;0.519044321;0
0.488091129;0.450465999;0.061442872;0.072143597;0.927856403;0;0.48153262;0.51846738;0
0.483959044;0.448805461;0.067235495;0.073720137;0.926279863;0;0.479180887;0.520819113;0
0.485003408;0.449216087;0.065780504;0.07532379;0.92467621;0;0.482617587;0.517382413;0
0.48456057;0.447573804;0.067865626;0.077366814;0.922633186;0;0.482185273;0.517814727;0
0.48702393;0.441860465;0.071115605;0.080552747;0.919447253;0;0.488035052;0.511964948;0
0.484270415;0.440763052;0.074966533;0.079986613;0.920013387;0;0.484605087;0.514725569;0
0.479960578;0.429697766;0.090341656;0.079829172;0.920170828;0;0.474047306;0.524967148;0
0.478047182;0.432175623;0.089777195;0.082568807;0.917431193;0;0.478374836;0.520314548;0.001310616
0.480718954;0.42875817;0.090522876;0.083333333;0.916666667;0;0.483660131;0.514705882;0.001633987
0.486292428;0.425913838;0.087793734;0.085182768;0.914817232;0;0.487924282;0.510117493;0.001958225
0.491969846;0.427728614;0.08030154;0.087840052;0.912159948;0;0.490003278;0.507702393;0.00229433
0.494484101;0.419857236;0.085658663;0.089227774;0.910772226;0;0.485399091;0.512005191;0.002595717
0.491080117;0.422964645;0.085955238;0.091144989;0.908855011;0;0.484592929;0.512487837;0.002919235
0.491154712;0.417819234;0.091026053;0.091669347;0.908330653;0;0.48118366;0.515599871;0.003216468
0.490121096;0.415232632;0.094646272;0.09528362;0.90471638;0;0.484703633;0.51179095;0.003505417
0.485561833;0.409290647;0.10514752;0.094475832;0.905524168;0;0.481795355;0.514438167;0.003766478
0.489648683;0.405583438;0.10476788;0.095357591;0.904642409;0;0.482747804;0.513174404;0.004077792
0.490993789;0.402795031;0.10621118;0.095031056;0.904968944;0;0.481677019;0.513975155;0.004347826
0.492298213;0.395871842;0.111829945;0.096734442;0.903265558;0;0.480283426;0.515095502;0.004621072
0.495526072;0.399876581;0.104597346;0.099969145;0.900030855;0;0.485652576;0.509410676;0.004936748
0.504830165;0.401994391;0.093175444;0.101277657;0.898722343;0;0.493300093;0.50171393;0.004985977
0.510012516;0.40175219;0.088235294;0.102315394;0.897684606;0;0.498748436;0.496245307;0.005006258
0.506091846;0.411746329;0.082161824;0.1052796;0.8947204;0;0.50265542;0.492346142;0.004998438
0.508810573;0.416614223;0.074575205;0.110132159;0.889867841;0;0.505349276;0.489616111;0.005034613
0.501568381;0.425972396;0.072459222;0.114491844;0.885508156;0;0.500313676;0.494040151;0.005646173
0.500471254;0.431354068;0.068174678;0.115928369;0.884071631;0;0.505183789;0.489161169;0.005655042
0.498579994;0.44083307;0.060586936;0.118964973;0.881035027;0;0.507100032;0.486588829;0.006311139
0.496058026;0.445916115;0.058025859;0.123935667;0.876064333;0;0.506464838;0.487228004;0.006307159
0.489635678;0.449120603;0.061243719;0.124057789;0.875942211;0;0.498429648;0.495288945;0.006281407
0.489642185;0.451349655;0.059008161;0.126490898;0.873509102;0;0.498430634;0.495291902;0.006277464
0.488881929;0.452552459;0.058565612;0.126526777;0.873473223;0;0.497337927;0.496398371;0.006263702
0.488314117;0.450296042;0.061389841;0.127142412;0.872857588;0;0.489872234;0.503583671;0.006544095
0.488682171;0.44496124;0.066356589;0.128062016;0.871937984;0;0.48248062;0.511007752;0.006511628
0.487250384;0.442703533;0.070046083;0.128725038;0.871274962;0;0.480798771;0.512749616;0.006451613
0.479781088;0.442991791;0.077227121;0.130130739;0.869869261;0;0.473396169;0.519914868;0.006688963
0.477828054;0.440723982;0.081447964;0.132730015;0.867269985;0;0.466365008;0.526696833;0.00693816
0.468249258;0.437388724;0.094362018;0.135311573;0.864688427;0;0.458456973;0.531750742;0.009792285
0.459618209;0.438179148;0.102202643;0.13773862;0.86226138;0;0.453157122;0.537151248;0.00969163
0.454492415;0.441073512;0.104434072;0.139731622;0.860268378;0;0.448949825;0.541715286;0.009334889
0.45245711;0.44198895;0.10555394;0.141901716;0.858098284;0;0.443152079;0.54754289;0.009305031
0.449898932;0.44152469;0.108576379;0.142073347;0.857926653;0;0.438925787;0.550967369;0.010106844
0.445272206;0.441547278;0.113180516;0.142406877;0.857593123;0;0.432091691;0.557879656;0.010028653
0.441820768;0.441820768;0.116358464;0.144238976;0.855761024;0;0.426173542;0.563584637;0.010241821
0.44359193;0.442739415;0.113668656;0.144927536;0.855072464;0;0.428246661;0.56152316;0.010230179
0.447072072;0.436092342;0.116835586;0.144988739;0.855011261;0;0.42652027;0.563344595;0.010135135
0.449435028;0.439265537;0.111299435;0.146892655;0.853107345;0;0.43079096;0.559039548;0.010169492
0.452089849;0.443275519;0.104634632;0.149843617;0.850156383;0;0.436167188;0.553312482;0.01052033
0.459030337;0.438616388;0.102353275;0.151970513;0.848029487;0;0.439183442;0.550042529;0.010774029
0.449541284;0.431192661;0.119266055;0.151237142;0.848762858;0;0.429802613;0.542118432;0.028078955
0.455054607;0.433772053;0.111173341;0.154578549;0.845421451;0;0.432931952;0.543265192;0.023802856
0.460712267;0.437817976;0.101469757;0.159977388;0.840022612;0;0.441775014;0.536178632;0.022046354
0.460867117;0.44115991;0.097972973;0.162162162;0.837837838;0;0.447072072;0.534628378;0.01829955
