apc.00;apc.10;apc.11;kras.00;kras.10;kras.11;p53.00;p53.10;p53.11
0.499469777;0.500530223;0;0.234358431;0.765641569;0;0.471191234;0.528808766;0
0.499116296;0.500883704;0;0.229056204;0.770943796;0;0.476493461;0.523506539;0
0.499469777;0.500530223;0;0.228702722;0.771297278;0;0.47826087;0.52173913;0
0.496288441;0.503711559;0;0.231177094;0.768822906;0;0.481442206;0.518557794;0
0.493814069;0.506185931;0;0.234004949;0.765995051;0;0.486390951;0.513609049;0
0.494874514;0.505125486;0;0.237893248;0.762106752;0;0.481088724;0.518911276;0
0.491693178;0.508306822;0;0.232944503;0.767055497;0;0.484977024;0.515022976;0
0.48815836;0.51184164;0;0.236479321;0.763520679;0;0.486037469;0.513962531;0
0.489218805;0.510781195;0;0.235065394;0.764934606;0;0.478614351;0.521385649;0
0.485330505;0.514669495;0;0.228702722;0.771297278;0;0.478967833;0.521032167;0
0.48815836;0.51184164;0;0.230116649;0.769883351;0;0.478614351;0.521385649;0
0.488511842;0.511488158;0;0.230470131;0.769529869;0;0.476139979;0.523860021;0
0.493107105;0.506892895;0;0.230116649;0.769883351;0;0.472605161;0.527394839;0
0.491867044;0.508132956;0;0.229490806;0.770509194;0;0.478076379;0.521923621;0
0.491867044;0.508132956;0;0.232319661;0.767680339;0;0.476661952;0.523338048;0
0.490806223;0.509193777;0;0.232319661;0.767680339;0;0.479844413;0.520155587;0
0.496463932;0.503536068;0;0.233026874;0.766973126;0;0.485148515;0.514851485;0
0.493281471;0.506718529;0;0.229490806;0.770509194;0;0.486916549;0.513083451;0
0.490452617;0.509547383;0;0.227722772;0.772277228;0;0.487270156;0.512729844;0
0.495403112;0.504596888;0;0.231966054;0.768033946;0;0.485502122;0.514497878;0
0.490806223;0.509193777;0;0.233380481;0.766619519;0;0.478076379;0.521923621;0
0.487270156;0.512729844;0;0.233734088;0.766265912;0;0.479490806;0.520509194;0
0.488684583;0.511315417;0;0.231966054;0.768033946;0;0.477722772;0.522277228;0
0.484794908;0.515205092;0;0.229844413;0.770155587;0;0.481966054;0.518033946;0
0.487270156;0.512729844;0;0.230905233;0.769094767;0;0.476308345;0.523691655;0
0.485502122;0.514497878;0;0.234794908;0.765205092;0;0.478429986;0.521570014;0
0.480905233;0.519094767;0;0.233026874;0.766973126;0;0.477015559;0.522984441;0
0.475954738;0.524045262;0;0.234794908;0.765205092;0;0.474540311;0.525459689;0
0.48019802;0.51980198;0;0.234441301;0.765558699;0;0.469943423;0.530056577;0
0.481612447;0.518387553;0;0.229844413;0.770155587;0;0.466407355;0.533592645;0
0.479844413;0.520155587;0;0.228783593;0.771216407;0;0.460042433;0.539957567;0
0.477722772;0.522277228;0;0.224186704;0.775813296;0;0.456152758;0.543847242;0
0.474540311;0.525459689;0;0.224186704;0.775813296;0;0.449787836;0.550212164;0
0.476661952;0.523338048;0;0.222772277;0.777227723;0;0.449787836;0.550212164;0
0.482673267;0.517326733;0;0.227722772;0.772277228;0;0.45049505;0.54950495;0
0.479844413;0.520155587;0;0.224540311;0.775459689;0;0.448727016;0.551272984;0
0.481966054;0.518033946;0;0.228076379;0.771923621;0;0.454031117;0.545968883;0
0.484087694;0.515912306;0;0.228076379;0.771923621;0;0.460749646;0.539250354;0
0.485502122;0.514497878;0;0.219589816;0.780410184;0;0.463932107;0.536067893;0
0.488330976;0.511669024;0;0.214285714;0.785714286;0;0.466760962;0.533239038;0
0.483380481;0.516619519;0;0.214639321;0.785360679;0;0.468175389;0.531824611;0
0.483380481;0.516619519;0;0.216053748;0.783946252;0;0.467114569;0.532885431;0
0.485148515;0.514851485;0;0.219943423;0.780056577;0;0.467114569;0.532885431;0
0.488330976;0.511669024;0;0.224540311;0.775459689;0;0.472065064;0.527934936;0
0.490452617;0.509547383;0;0.225954738;0.774045262;0;0.473833098;0.526166902;0
0.489745403;0.510254597;0;0.226308345;0.773691655;0;0.473479491;0.526520509;0
0.491867044;0.508132956;0;0.224893918;0.775106082;0;0.471711457;0.528288543;0
0.487270156;0.512729844;0;0.226661952;0.773338048;0;0.47029703;0.52970297;0
0.483026874;0.516973126;0;0.229844413;0.770155587;0;0.475247525;0.524752475;0
0.479490806;0.520509194;0;0.227015559;0.772984441;0;0.480551627;0.519448373;0
0.477015559;0.522984441;0;0.228783593;0.771216407;0;0.483734088;0.516265912;0
0.477722772;0.522277228;0;0.227015559;0.772984441;0;0.480551627;0.519448373;0
0.479844413;0.520155587;0;0.230905233;0.769094767;0;0.482673267;0.517326733;0
0.483026874;0.516973126;0;0.231612447;0.768387553;0;0.486209335;0.513790665;0
0.481966054;0.518033946;0;0.233734088;0.766265912;0;0.489745403;0.510254597;0
0.479137199;0.520862801;0;0.236562942;0.763437058;0;0.48903819;0.51096181;0
0.481966054;0.518033946;0;0.238684583;0.761315417;0;0.491513437;0.508486563;0
0.478076379;0.521923621;0;0.241513437;0.758486563;0;0.487270156;0.512729844;0
0.473479491;0.526520509;0;0.244695898;0.755304102;0;0.486562942;0.513437058;0
0.477015559;0.522984441;0;0.246463932;0.753536068;0;0.484441301;0.515558699;0
0.480551627;0.519448373;0;0.24893918;0.75106082;0;0.482673267;0.517326733;0
0.482319661;0.517680339;0;0.248585573;0.751414427;0;0.485855728;0.514144272;0
0.482673267;0.517326733;0;0.25106082;0.74893918;0;0.481966054;0.518033946;0
0.483380481;0.516619519;0;0.252828854;0.747171146;0;0.483026874;0.516973126;0
0.478783593;0.521216407;0;0.250707214;0.749292786;0;0.484794908;0.515205092;0
0.483734088;0.516265912;0;0.248585573;0.751414427;0;0.486916549;0.513083451;0
0.481612447;0.518387553;0;0.248585573;0.751414427;0;0.490806223;0.509193777;0
0.483734088;0.516265912;0;0.248231966;0.751768034;0;0.491513437;0.508486563;0
0.485148515;0.514851485;0;0.247171146;0.752828854;0;0.488330976;0.511669024;0
0.484441301;0.515558699;0;0.245403112;0.754596888;0;0.485148515;0.514851485;0
0.481612447;0.518387553;0;0.250707214;0.749292786;0;0.48019802;0.51980198;0
0.475601132;0.524398868;0;0.255304102;0.744695898;0;0.477369165;0.522630835;0
0.473125884;0.526874116;0;0.257425743;0.742574257;0;0.48125884;0.51874116;0
0.469943423;0.530056577;0;0.259193777;0.740806223;0;0.478076379;0.521923621;0
0.469943423;0.530056577;0;0.251414427;0.748585573;0;0.475954738;0.524045262;0
0.468175389;0.531824611;0;0.249646393;0.750353607;0;0.481966054;0.518033946;0
0.466760962;0.533239038;0;0.250353607;0.749646393;0;0.486916549;0.513083451;0
0.467821782;0.532178218;0;0.250353607;0.749646393;0;0.490452617;0.509547383;0
0.473479491;0.526520509;0;0.249292786;0.750707214;0;0.49115983;0.50884017;0
0.476308345;0.523691655;0;0.247171146;0.752828854;0;0.497524752;0.502475248;0
0.469943423;0.530056577;0;0.23903819;0.76096181;0;0.509547383;0.490452617;0
0.473833098;0.526166902;0;0.238684583;0.761315417;0;0.507072136;0.492927864;0
0.474893918;0.525106082;0;0.238330976;0.761669024;0;0.506718529;0.493281471;0
0.472772277;0.527227723;0;0.235148515;0.764851485;0;0.509547383;0.490452617;0
0.469943423;0.530056577;0;0.236916549;0.763083451;0;0.513083451;0.486916549;0
0.469589816;0.530410184;0;0.237977369;0.762022631;0;0.514144272;0.485855728;0
0.47135785;0.52864215;0;0.240452617;0.759547383;0;0.507425743;0.492574257;0
0.468882603;0.531117397;0;0.241867044;0.758132956;0;0.502828854;0.497171146;0
0.46251768;0.53748232;0;0.241867044;0.758132956;0;0.499292786;0.500707214;0
0.455091938;0.544908062;0;0.246817539;0.753182461;0;0.492220651;0.507779349;0
0.456859972;0.543140028;0;0.248231966;0.751768034;0;0.495403112;0.504596888;0
0.447666195;0.552333805;0;0.251414427;0.748585573;0;0.493635078;0.506364922;0
0.447666195;0.552333805;0;0.252828854;0.747171146;0;0.497878359;0.502121641;0
0.440240453;0.559759547;0;0.25106082;0.74893918;0;0.502475248;0.497524752;0
0.4427157;0.5572843;0;0.251768034;0.748231966;0;0.5;0.5;0
0.443069307;0.556930693;0;0.246817539;0.753182461;0;0.506364922;0.493635078;0
0.446605375;0.553394625;0;0.247878359;0.752121641;0;0.50884017;0.49115983;0
0.448019802;0.551980198;0;0.245756719;0.754243281;0;0.513790665;0.486209335;0
0.45261669;0.54738331;0;0.246463932;0.753536068;0;0.513437058;0.486562942;0
0.452263083;0.547736917;0;0.246463932;0.753536068;0;0.512729844;0.487270156;0
0.450848656;0.549151344;0;0.248585573;0.751414427;0;0.506011315;0.493988685;0
0.45261669;0.54738331;0;0.251414427;0.748585573;0;0.501768034;0.498231966;0
0.454384724;0.545615276;0;0.255657709;0.744342291;0;0.502121641;0.497878359;0
0.453677511;0.546322489;0;0.250353607;0.749646393;0;0.503536068;0.496463932;0
0.449080622;0.550919378;0;0.257425743;0.742574257;0;0.507779349;0.492220651;0
0.449434229;0.550565771;0;0.256011315;0.743988685;0;0.508486563;0.491513437;0
0.444837341;0.555162659;0;0.258132956;0.741867044;0;0.511315417;0.488684583;0
0.449080622;0.550919378;0;0.256011315;0.743988685;0;0.502828854;0.497171146;0
0.444837341;0.555162659;0;0.253182461;0.746817539;0;0.507072136;0.492927864;0
0.446605375;0.553394625;0;0.253889675;0.746110325;0;0.505304102;0.494695898;0
0.453323904;0.546676096;0;0.244695898;0.755304102;0;0.50106082;0.49893918;0
0.45261669;0.54738331;0;0.246463932;0.753536068;0;0.504243281;0.495756719;0
0.456859972;0.543140028;0;0.247878359;0.752121641;0;0.510608204;0.489391796;0
0.455799151;0.544200849;0;0.247878359;0.752121641;0;0.514497878;0.485502122;0
0.455445545;0.544554455;0;0.25;0.75;0;0.510254597;0.489745403;0
0.458274399;0.541725601;0;0.247878359;0.752121641;0;0.512376238;0.487623762;0
0.453323904;0.546676096;0;0.24893918;0.75106082;0;0.512376238;0.487623762;0
0.455799151;0.544200849;0;0.252475248;0.747524752;0;0.518033946;0.481966054;0
0.457213579;0.542786421;0;0.250707214;0.749292786;0;0.513790665;0.486209335;0
0.457213579;0.542786421;0;0.250353607;0.749646393;0;0.516619519;0.483380481;0
0.458981612;0.541018388;0;0.254243281;0.745756719;0;0.512022631;0.487977369;0
0.462871287;0.537128713;0;0.254596888;0.745403112;0;0.507779349;0.492220651;0
0.467468175;0.532531825;0;0.256364922;0.743635078;0;0.500353607;0.499646393;0
0.463224894;0.536775106;0;0.25990099;0.74009901;0;0.492927864;0.507072136;0
0.461810467;0.538189533;0;0.258132956;0.741867044;0;0.496463932;0.503536068;0
0.466407355;0.533592645;0;0.263437058;0.736562942;0;0.496110325;0.503889675;0
0.464285714;0.535714286;0;0.264497878;0.735502122;0;0.493281471;0.506718529;0
0.464285714;0.535714286;0;0.265558699;0.734441301;0;0.494342291;0.505657709;0
0.458274399;0.541725601;0;0.262376238;0.737623762;0;0.497171146;0.502828854;0
0.452970297;0.547029703;0;0.257425743;0.742574257;0;0.494695898;0.505304102;0
0.452970297;0.547029703;0;0.257425743;0.742574257;0;0.499646393;0.500353607;0
0.454738331;0.545261669;0;0.257425743;0.742574257;0;0.501414427;0.498585573;0
0.458628006;0.541371994;0;0.256364922;0.743635078;0;0.499292786;0.500707214;0
0.455799151;0.544200849;0;0.25884017;0.74115983;0;0.493635078;0.506364922;0
0.454031117;0.545968883;0;0.253536068;0.746463932;0;0.491513437;0.508486563;0
0.461103253;0.538896747;0;0.256718529;0.743281471;0;0.496110325;0.503889675;0
0.46145686;0.53854314;0;0.256718529;0.743281471;0;0.495049505;0.504950495;0
0.456506365;0.543493635;0;0.259193777;0.740806223;0;0.489391796;0.510608204;0
0.456506365;0.543493635;0;0.259547383;0.740452617;0;0.49009901;0.50990099;0
0.459688826;0.540311174;0;0.259547383;0.740452617;0;0.487623762;0.512376238;0
0.462164074;0.537835926;0;0.26096181;0.73903819;0;0.49009901;0.50990099;0
0.469236209;0.530763791;0;0.262376238;0.737623762;0;0.488684583;0.511315417;0
0.468882603;0.531117397;0;0.261669024;0.738330976;0;0.491513437;0.508486563;0
0.469589816;0.530410184;0;0.264497878;0.735502122;0;0.493635078;0.506364922;0
0.47029703;0.52970297;0;0.265205092;0.734794908;0;0.490806223;0.509193777;0
0.470650636;0.529349364;0;0.264851485;0.735148515;0;0.493635078;0.506364922;0
0.476308345;0.523691655;0;0.263790665;0.736209335;0;0.49115983;0.50884017;0
0.474540311;0.525459689;0;0.268387553;0.731612447;0;0.492220651;0.507779349;0
0.47135785;0.52864215;0;0.266265912;0.733734088;0;0.490452617;0.509547383;0
0.476661952;0.523338048;0;0.266973126;0.733026874;0;0.483380481;0.516619519;0
0.474186704;0.525813296;0;0.261315417;0.738684583;0;0.48019802;0.51980198;0
0.477722772;0.522277228;0;0.263790665;0.736209335;0;0.474186704;0.525813296;0
0.471711457;0.528288543;0;0.260254597;0.739745403;0;0.475247525;0.524752475;0
0.468882603;0.531117397;0;0.254950495;0.745049505;0;0.473833098;0.526166902;0
0.462871287;0.537128713;0;0.255657709;0.744342291;0;0.479844413;0.520155587;0
0.464285714;0.535714286;0;0.253536068;0.746463932;0;0.481966054;0.518033946;0
0.459335219;0.540664781;0;0.252475248;0.747524752;0;0.477015559;0.522984441;0
0.463578501;0.536421499;0;0.252828854;0.747171146;0;0.479844413;0.520155587;0
0.470650636;0.529349364;0;0.255657709;0.744342291;0;0.484794908;0.515205092;0
0.475601132;0.524398868;0;0.256011315;0.743988685;0;0.488330976;0.511669024;0
0.480551627;0.519448373;0;0.257779349;0.742220651;0;0.484441301;0.515558699;0
0.487977369;0.512022631;0;0.25884017;0.74115983;0;0.483734088;0.516265912;0
0.492927864;0.507072136;0;0.26096181;0.73903819;0;0.481966054;0.518033946;0
0.495756719;0.504243281;0;0.263083451;0.736916549;0;0.478783593;0.521216407;0
0.497171146;0.502828854;0;0.263437058;0.736562942;0;0.483380481;0.516619519;0
0.499646393;0.500353607;0;0.260608204;0.739391796;0;0.484441301;0.515558699;0
0.496463932;0.503536068;0;0.262022631;0.737977369;0;0.481612447;0.518387553;0
0.496463932;0.503536068;0;0.262022631;0.737977369;0;0.486562942;0.513437058;0
0.500176866;0.499823134;0;0.262115317;0.737884683;0;0.490979837;0.509020163;0
0.49522462;0.50477538;0;0.262115317;0.737884683;0;0.495932083;0.504067917;0
0.498761938;0.501238062;0;0.263176512;0.736823488;0;0.490272374;0.509727626;0
0.501945525;0.498054475;0;0.256809339;0.743190661;0;0.486381323;0.513618677;0
0.494517156;0.505482844;0;0.261054121;0.738945879;0;0.488857446;0.511142554;0
0.501945525;0.498054475;0;0.258577998;0.741422002;0;0.484258932;0.515741068;0
0.507605235;0.492394765;0;0.25716307;0.74283693;0;0.482844004;0.517155996;0
0.50654404;0.49345596;0;0.256809339;0.743190661;0;0.475061903;0.524938097;0
0.505836576;0.494163424;0;0.255748143;0.744251857;0;0.477891758;0.522108242;0
0.503006721;0.496993279;0;0.257516802;0.742483198;0;0.479306686;0.520693314;0
0.505129112;0.494870888;0;0.25716307;0.74283693;0;0.477184294;0.522815706;0
0.505307856;0.494692144;0;0.257607926;0.742392074;0;0.480184006;0.519815994;0
0.507784855;0.492215145;0;0.257607926;0.742392074;0;0.483014862;0.516985138;0
0.511677282;0.488322718;0;0.25831564;0.74168436;0;0.485491861;0.514508139;0
0.509200283;0.490799717;0;0.256192498;0.743807502;0;0.480537863;0.519462137;0
0.516277424;0.483722576;0;0.255484784;0.744515216;0;0.475583864;0.524416136;0
0.515923567;0.484076433;0;0.248407643;0.751592357;0;0.477353149;0.522646851;0
0.517338995;0.482661005;0;0.245576787;0.754423213;0;0.477353149;0.522646851;0
0.519462137;0.480537863;0;0.237084218;0.762915782;0;0.477707006;0.522292994;0
0.51556971;0.48443029;0;0.235314933;0.764685067;0;0.481953291;0.518046709;0
0.517692852;0.482307148;0;0.234607219;0.765392781;0;0.486907289;0.513092711;0
0.515923567;0.484076433;0;0.230360934;0.769639066;0;0.485491861;0.514508139;0
0.507784855;0.492215145;0;0.22611465;0.77388535;0;0.490799717;0.509200283;0
0.502830856;0.497169144;0;0.227530078;0.772469922;0;0.486553432;0.513446568;0
0.497523001;0.502476999;0;0.230714791;0.769285209;0;0.486907289;0.513092711;0
0.494338287;0.505661713;0;0.234961076;0.765038924;0;0.487261146;0.512738854;0
0.491861288;0.508138712;0;0.235314933;0.764685067;0;0.483368719;0.516631281;0
0.492569002;0.507430998;0;0.236730361;0.763269639;0;0.478060863;0.521939137;0
0.494338287;0.505661713;0;0.239915074;0.760084926;0;0.480184006;0.519815994;0
0.498584572;0.501415428;0;0.237791932;0.762208068;0;0.483722576;0.516277424;0
0.498938429;0.501061571;0;0.240622788;0.759377212;0;0.486553432;0.513446568;0
0.501415428;0.498584572;0;0.243807502;0.756192498;0;0.483368719;0.516631281;0
0.501769285;0.498230715;0;0.246992215;0.753007785;0;0.486553432;0.513446568;0
0.500176991;0.499823009;0;0.244247788;0.755752212;0;0.489911504;0.510088496;0
0.505486726;0.494513274;0;0.248141593;0.751858407;0;0.492389381;0.507610619;0
0.507964602;0.492035398;0;0.242477876;0.757522124;0;0.488849558;0.511150442;0
0.50619469;0.49380531;0;0.242831858;0.757168142;0;0.485309735;0.514690265;0
0.509734513;0.490265487;0;0.240353982;0.759646018;0;0.486371681;0.513628319;0
0.506548673;0.493451327;0;0.240707965;0.759292035;0;0.481061947;0.518938053;0
0.508318584;0.491681416;0;0.240353982;0.759646018;0;0.478584071;0.521415929;0
0.50159292;0.49840708;0;0.242123894;0.757876106;0;0.478584071;0.521415929;0
0.500884956;0.499115044;0;0.243893805;0.756106195;0;0.479646018;0.520353982;0
0.500176991;0.499823009;0;0.241769912;0.758230088;0;0.480707965;0.519292035;0
0.501238938;0.498761062;0;0.237522124;0.762477876;0;0.487787611;0.512212389;0
0.500884956;0.499115044;0;0.236460177;0.763539823;0;0.487787611;0.512212389;0
0.495221239;0.504778761;0;0.234690265;0.765309735;0;0.487079646;0.512920354;0
0.495575221;0.504424779;0;0.236106195;0.763893805;0;0.486017699;0.513982301;0
0.503362832;0.496637168;0;0.237876106;0.762123894;0;0.488495575;0.511504425;0
0.505132743;0.494867257;0;0.241415929;0.758584071;0;0.488495575;0.511504425;0
0.502300885;0.497699115;0;0.246371681;0.753628319;0;0.494159292;0.505840708;0
0.50159292;0.49840708;0;0.243539823;0.756460177;0;0.499115044;0.500884956;0
0.506548673;0.493451327;0;0.247079646;0.752920354;0;0.501238938;0.498761062;0
0.504070796;0.495929204;0;0.243185841;0.756814159;0;0.505486726;0.494513274;0
0.500530973;0.499469027;0;0.241061947;0.758938053;0;0.504070796;0.495929204;0
0.500176991;0.499823009;0;0.240353982;0.759646018;0;0.506548673;0.493451327;0
0.499823009;0.500176991;0;0.242831858;0.757168142;0;0.507256637;0.492743363;0
0.505840708;0.494159292;0;0.242123894;0.757876106;0;0.508672566;0.491327434;0
0.510442478;0.489557522;0;0.242123894;0.757876106;0;0.507256637;0.492743363;0
0.507610619;0.492389381;0;0.238938053;0.761061947;0;0.50619469;0.49380531;0
0.503716814;0.496283186;0;0.237168142;0.762831858;0;0.507964602;0.492035398;0
0.502654867;0.497345133;0;0.240353982;0.759646018;0;0.504424779;0.495575221;0
0.500176991;0.499823009;0;0.243893805;0.756106195;0;0.510088496;0.489911504;0
0.506548673;0.493451327;0;0.246371681;0.753628319;0;0.515752212;0.484247788;0
0.511150442;0.488849558;0;0.24;0.76;0;0.514336283;0.485663717;0
0.518584071;0.481415929;0;0.241415929;0.758584071;0;0.521415929;0.478584071;0
0.520707965;0.479292035;0;0.235044248;0.764955752;0;0.521061947;0.478938053;0
0.526725664;0.473274336;0;0.236814159;0.763185841;0;0.517876106;0.482123894;0
0.533097345;0.466902655;0;0.235752212;0.764247788;0;0.512566372;0.487433628;0
0.530973451;0.469026549;0;0.226548673;0.773451327;0;0.505840708;0.494159292;0
0.527787611;0.472212389;0;0.229734513;0.770265487;0;0.501238938;0.498761062;0
0.525309735;0.474690265;0;0.229734513;0.770265487;0;0.495929204;0.504070796;0
0.528141593;0.471858407;0;0.229026549;0.770973451;0;0.496283186;0.503716814;0
0.526725664;0.473274336;0;0.230442478;0.769557522;0;0.492743363;0.507256637;0
0.517168142;0.482831858;0;0.233628319;0.766371681;0;0.494867257;0.505132743;0
0.512566372;0.487433628;0;0.235752212;0.764247788;0;0.500884956;0.499115044;0
0.509380531;0.490619469;0;0.238938053;0.761061947;0;0.505486726;0.494513274;0
0.509380531;0.490619469;0;0.240707965;0.759292035;0;0.510442478;0.489557522;0
0.512566372;0.487433628;0;0.244247788;0.755752212;0;0.507964602;0.492035398;0
0.508318584;0.491681416;0;0.247787611;0.752212389;0;0.517168142;0.482831858;0
0.514336283;0.485663717;0;0.248849558;0.751150442;0;0.516460177;0.483539823;0
0.52;0.48;0;0.248141593;0.751858407;0;0.517876106;0.482123894;0
0.523893805;0.476106195;0;0.242477876;0.757522124;0;0.524247788;0.475752212;0
0.523893805;0.476106195;0;0.244247788;0.755752212;0;0.525309735;0.474690265;0
0.52460177;0.47539823;0;0.246725664;0.753274336;0;0.52460177;0.47539823;0
0.520538244;0.479461756;0;0.246813031;0.753186969;0;0.519475921;0.480524079;0
0.517351275;0.482648725;0;0.247875354;0.752124646;0;0.516643059;0.483356941;0
0.518413598;0.481586402;0;0.253186969;0.746813031;0;0.517351275;0.482648725;0
0.522308782;0.477691218;0;0.259206799;0.740793201;0;0.519830028;0.480169972;0
0.520184136;0.479815864;0;0.258852691;0.741147309;0;0.521246459;0.478753541;0
0.513101983;0.486898017;0;0.259206799;0.740793201;0;0.529390935;0.470609065;0
0.513456091;0.486543909;0;0.257790368;0.742209632;0;0.529390935;0.470609065;0
0.510623229;0.489376771;0;0.26203966;0.73796034;0;0.534348442;0.465651558;0
0.514164306;0.485835694;0;0.260269122;0.739730878;0;0.537535411;0.462464589;0
0.514872521;0.485127479;0;0.260269122;0.739730878;0;0.538597734;0.461402266;0
0.510977337;0.489022663;0;0.26203966;0.73796034;0;0.539660057;0.460339943;0
0.517705382;0.482294618;0;0.264872521;0.735127479;0;0.538951841;0.461048159;0
0.52266289;0.47733711;0;0.265226629;0.734773371;0;0.535056657;0.464943343;0
0.526203966;0.473796034;0;0.260977337;0.739022663;0;0.53611898;0.46388102;0
0.524973433;0.475026567;0;0.260361318;0.739638682;0;0.541622388;0.458377612;0
0.52922423;0.47077577;0;0.25717322;0.74282678;0;0.539851222;0.460148778;0
0.531349628;0.468650372;0;0.258235919;0.741764081;0;0.540205455;0.459794545;0
0.530286929;0.469713071;0;0.257527453;0.742472547;0;0.543393553;0.456606447;0
0.523202267;0.476797733;0;0.258944385;0.741055615;0;0.54303932;0.45696068;0
0.527453064;0.472546936;0;0.261424017;0.738575983;0;0.546935884;0.453064116;0
0.524619199;0.475380801;0;0.257527453;0.742472547;0;0.546935884;0.453064116;0
0.528869996;0.471130004;0;0.259298618;0.740701382;0;0.554020546;0.445979454;0
0.52922423;0.47077577;0;0.258590152;0.741409848;0;0.55224938;0.44775062;0
0.533120793;0.466879207;0;0.256110521;0.743889479;0;0.551186681;0.448813319;0
0.535954658;0.464045342;0;0.254693588;0.745306412;0;0.54764435;0.45235565;0
0.537017357;0.462982643;0;0.256464754;0.743535246;0;0.553666312;0.446333688;0
0.535954658;0.464045342;0;0.260715551;0.739284449;0;0.554374779;0.445625221;0
0.539142756;0.460857244;0;0.261424017;0.738575983;0;0.560042508;0.439957492;0
0.54303932;0.45696068;0;0.260715551;0.739284449;0;0.560750974;0.439249026;0
0.539496989;0.460503011;0;0.261424017;0.738575983;0;0.563584839;0.436415161;0
0.53843429;0.46156571;0;0.264612115;0.735387885;0;0.567481403;0.432518597;0
0.540559688;0.459440312;0;0.264966348;0.735033652;0;0.564647538;0.435352462;0
0.537017357;0.462982643;0;0.264966348;0.735033652;0;0.560750974;0.439249026;0
0.53276656;0.46723344;0;0.267800213;0.732199787;0;0.557562876;0.442437124;0
0.528869996;0.471130004;0;0.268508679;0.731491321;0;0.55685441;0.44314559;0
0.530286929;0.469713071;0;0.263549416;0.736450584;0;0.558979809;0.441020191;0
0.532412327;0.467587673;0;0.263195182;0.736804818;0;0.56252214;0.43747786;0
0.533475027;0.466524973;0;0.267091746;0.732908254;0;0.557917109;0.442082891;0
0.538080057;0.461919943;0;0.27098831;0.728303224;0;0.557208643;0.442791357;0
0.537725824;0.462274176;0;0.269925611;0.729365923;0;0.55685441;0.44314559;0
0.537371591;0.462628409;0;0.270634077;0.728657457;0;0.55685441;0.44314559;0
0.541622388;0.458377612;0;0.274884874;0.72440666;0;0.557917109;0.442082891;0
0.53843429;0.46156571;0;0.277718739;0.721927028;0;0.563939072;0.436060928;0
0.539496989;0.460503011;0;0.275239107;0.724760893;0;0.563939072;0.436060928;0
0.545518951;0.454481049;0;0.27098831;0.72901169;0;0.561813673;0.438186327;0
0.54303932;0.45696068;0;0.268508679;0.731491321;0;0.559334042;0.440665958;0
0.545873185;0.454126815;0;0.267445979;0.732554021;0;0.560396741;0.439603259;0
0.54764435;0.45235565;0;0.267445979;0.732554021;0;0.560042508;0.439957492;0
0.547998583;0.452001417;0;0.266737513;0.733262487;0;0.557562876;0.442437124;0
0.544102019;0.455897981;0;0.268154446;0.731845554;0;0.560750974;0.439249026;0
0.548707049;0.451292951;0;0.273113709;0.726886291;0;0.556145944;0.443854056;0
0.549415515;0.450584485;0;0.27665604;0.72334396;0;0.558979809;0.441020191;0
0.554020546;0.445979454;0;0.280906837;0.719093163;0;0.555791711;0.444208289;0
0.558271343;0.441728657;0;0.278072972;0.721927028;0;0.55224938;0.44775062;0
0.561813673;0.438186327;0;0.27559334;0.72440666;0;0.550832448;0.449167552;0
0.56145944;0.43854056;0;0.27665604;0.72334396;0;0.550123982;0.449876018;0
0.55685441;0.44314559;0;0.271342543;0.728657457;0;0.551895147;0.448104853;0
0.552603613;0.447396387;0;0.274176408;0.725823592;0;0.545873185;0.454126815;0
0.546227418;0.453772582;0;0.278072972;0.721927028;0;0.547290117;0.452709883;0
0.548707049;0.451292951;0;0.270279844;0.729720156;0;0.544102019;0.455897981;0
0.55224938;0.44775062;0;0.272405243;0.727594757;0;0.541622388;0.458377612;0
0.549061282;0.450938718;0;0.263195182;0.736804818;0;0.547290117;0.452709883;0
0.543747786;0.456252214;0;0.264257882;0.735742118;0;0.550478215;0.449521785;0
0.541268154;0.458731846;0;0.262486716;0.737513284;0;0.549769748;0.450230252;0
0.536308891;0.463691109;0;0.264257882;0.735742118;0;0.54764435;0.45235565;0
0.528515763;0.471484237;0;0.26177825;0.73822175;0;0.546935884;0.453064116;0
0.521431102;0.478568898;0;0.26638328;0.73361672;0;0.551186681;0.448813319;0
0.524619199;0.475380801;0;0.271696776;0.728303224;0;0.547998583;0.452001417;0
0.524973433;0.475026567;0;0.267800213;0.732199787;0;0.543747786;0.456252214;0
0.528869996;0.471130004;0;0.270634077;0.729365923;0;0.542330854;0.457669146;0
0.532058094;0.467941906;0;0.269925611;0.730074389;0;0.536308891;0.463691109;0
0.539496989;0.460503011;0;0.271696776;0.728303224;0;0.534891959;0.465108041;0
0.539496989;0.460503011;0;0.273113709;0.726886291;0;0.538080057;0.461919943;0
0.536308891;0.463691109;0;0.269217145;0.730782855;0;0.540559688;0.459440312;0
0.541268154;0.458731846;0;0.272759476;0.727240524;0;0.541622388;0.458377612;0
0.545164718;0.454835282;0;0.276301807;0.723698193;0;0.542330854;0.457669146;0
0.552603613;0.447396387;0;0.270634077;0.729365923;0;0.54303932;0.45696068;0
0.547998583;0.452001417;0;0.27559334;0.72440666;0;0.541268154;0.458731846;0
0.54764435;0.45235565;0;0.279135671;0.720864329;0;0.541976621;0.458023379;0
0.54303932;0.45696068;0;0.278781438;0.721218562;0;0.537371591;0.462628409;0
