time;normal;hipox;imm;tum
1579;173;1;10;0
1580;173;1;10;0
1581;173;1;10;0
1582;173;1;10;0
1583;173;1;10;0
1584;173;1;10;0
1585;173;1;10;0
1586;173;1;10;0
1587;173;1;10;0
1588;173;1;10;0
1589;173;1;10;0
1590;173;1;10;0
1591;173;1;10;0
1592;173;1;10;0
1593;173;1;10;0
1594;173;1;10;0
1595;173;1;10;0
1596;173;1;10;0
1597;173;1;10;0
1598;173;1;10;0
1599;173;1;10;0
1600;173;1;10;0
1601;173;1;10;0
1602;173;1;10;0
1603;173;1;10;0
1604;173;1;10;0
1605;173;1;10;0
1606;173;1;10;0
1607;173;1;10;0
1608;173;1;10;0
1609;173;1;10;0
1610;173;1;10;0
1611;173;1;10;0
1612;173;1;10;0
1613;173;1;10;0
1614;173;1;10;0
1615;173;1;10;0
1616;173;1;10;0
1617;173;1;10;0
1618;173;1;10;0
1619;173;1;10;0
1620;173;1;10;0
1621;173;1;10;0
1622;173;1;10;0
1623;173;1;10;0
1624;173;1;10;0
1625;173;1;10;0
1626;173;1;10;0
1627;173;1;10;0
1628;173;1;10;0
1629;173;1;10;0
1630;173;1;10;0
1631;173;1;10;0
1632;173;1;10;0
1633;173;1;10;0
1634;173;1;10;0
1635;173;1;10;0
1636;173;1;10;0
1637;173;1;10;0
1638;173;1;10;0
1639;173;1;10;0
1640;173;1;10;0
1641;173;1;10;0
1642;173;1;10;0
1643;173;1;10;0
1644;173;1;10;0
1645;173;1;10;0
1646;173;1;10;0
1647;173;1;10;0
1648;173;1;10;0
1649;173;1;10;0
1650;173;1;10;0
1651;173;1;10;0
1652;173;1;10;0
1653;173;1;10;0
1654;173;1;10;0
1655;173;1;10;0
1656;173;1;10;0
1657;173;1;10;0
1658;173;1;10;0
1659;173;1;10;0
1660;173;1;10;0
1661;173;1;10;0
1662;173;1;10;0
1663;173;1;10;0
1664;173;1;10;0
1665;173;1;10;0
1666;173;1;10;0
1667;173;1;10;0
1668;173;1;10;0
1669;173;1;10;0
1670;173;1;10;0
1671;173;1;10;0
1672;173;1;10;0
1673;173;1;10;0
1674;173;1;10;0
1675;173;1;10;0
1676;173;1;10;0
1677;173;1;10;0
1678;173;1;10;0
1679;173;1;10;0
1680;173;1;10;0
1681;173;1;10;0
1682;173;1;10;0
1683;173;1;10;0
1684;173;1;10;0
1685;173;1;10;0
1686;173;1;10;0
1687;173;1;10;0
1688;173;1;10;0
1689;173;1;10;0
1690;173;1;10;0
1691;173;1;10;0
1692;173;1;10;0
1693;173;1;10;0
1694;173;1;10;0
1695;173;1;10;0
1696;173;1;10;0
1697;173;1;10;0
1698;172;1;10;0
1699;172;1;9;0
1700;172;1;9;0
1701;172;1;9;0
1702;172;1;9;0
1703;172;1;9;0
1704;172;1;9;0
1705;172;1;9;0
1706;172;1;9;0
1707;173;1;9;0
1708;173;1;9;0
1709;173;1;9;0
1710;173;1;9;0
1711;173;1;9;0
1712;173;1;9;0
1713;173;1;9;0
1714;172;1;9;0
1715;173;1;9;0
1716;172;1;9;0
1717;172;1;9;0
1718;172;1;9;0
1719;172;1;9;0
1720;172;1;9;0
1721;172;1;9;0
1722;172;1;9;0
1723;172;1;9;0
1724;172;1;9;0
1725;172;1;9;0
1726;172;1;9;0
1727;172;1;9;0
1728;172;1;9;0
1729;172;1;9;0
1730;172;1;9;0
1731;172;1;9;0
1732;172;1;9;0
1733;172;1;9;0
1734;172;1;9;0
1735;172;1;9;0
1736;172;1;9;0
1737;172;1;9;0
1738;172;1;9;0
1739;172;1;9;0
1740;172;1;9;0
1741;172;1;9;0
1742;172;1;9;0
1743;172;1;9;0
1744;172;1;9;0
1745;172;1;9;0
1746;172;1;9;0
1747;172;1;9;0
1748;172;1;9;0
1749;172;1;9;0
1750;172;1;9;0
1751;172;1;9;0
1752;172;1;9;0
1753;172;1;9;0
1754;172;1;9;0
1755;172;1;9;0
1756;172;1;9;0
1757;172;1;9;0
1758;172;1;9;0
1759;172;1;9;0
1760;172;1;9;0
1761;172;1;9;0
1762;172;1;9;0
1763;172;1;9;0
1764;172;1;9;0
1765;172;1;9;0
1766;172;1;9;0
1767;172;1;9;0
1768;172;1;9;0
1769;172;1;9;0
1770;172;1;9;0
1771;172;1;9;0
1772;172;1;9;0
1773;172;1;9;0
1774;172;1;9;0
1775;172;1;9;0
1776;172;1;9;0
1777;172;1;9;0
1778;172;1;9;0
1779;172;1;9;0
1780;172;1;9;0
1781;172;1;9;0
1782;172;1;9;0
1783;172;1;9;0
1784;172;1;9;0
1785;172;1;9;0
1786;172;1;9;0
1787;172;1;9;0
1788;172;1;9;0
1789;172;1;9;0
1790;172;1;9;0
1791;172;1;9;0
1792;172;1;9;0
1793;172;1;9;0
1794;172;1;9;0
1795;172;1;9;0
1796;172;1;9;0
1797;172;1;9;0
1798;172;1;9;0
1799;172;1;9;0
1800;172;1;9;0
1801;172;1;9;0
1802;172;1;9;0
1803;172;1;9;0
1804;172;1;9;0
1805;172;1;9;0
1806;172;1;9;0
1807;172;1;9;0
1808;172;1;9;0
1809;172;1;9;0
1810;172;1;9;0
1811;172;1;9;0
1812;172;1;9;0
1813;172;1;9;0
1814;172;1;9;0
1815;172;1;9;0
1816;172;1;9;0
1817;172;1;9;0
1818;172;1;9;0
1819;172;1;9;0
1820;172;1;9;0
1821;172;1;9;0
1822;172;1;9;0
1823;172;1;9;0
1824;172;1;9;0
1825;172;1;9;0
1826;172;1;9;0
1827;172;1;9;0
1828;172;1;9;0
1829;172;1;9;0
1830;172;1;9;0
1831;172;1;9;0
1832;172;1;9;0
1833;172;1;9;0
1834;172;1;9;0
1835;172;1;9;0
1836;172;1;9;0
1837;172;1;9;0
1838;172;1;9;0
1839;172;1;9;0
1840;172;1;9;0
1841;172;1;9;0
1842;172;1;9;0
1843;172;1;9;0
1844;172;1;9;0
1845;172;1;9;0
1846;172;1;9;0
1847;172;1;9;0
1848;172;1;9;0
1849;172;1;9;0
1850;172;1;9;0
1851;172;1;9;0
1852;172;1;9;0
1853;172;1;9;0
1854;172;1;9;0
1855;172;1;9;0
1856;172;1;9;0
1857;172;1;9;0
1858;172;1;9;0
1859;172;1;9;0
1860;172;1;9;0
1861;172;1;9;0
1862;172;1;9;0
1863;172;1;9;0
1864;172;1;9;0
1865;172;1;9;0
1866;172;1;9;0
1867;173;1;9;0
1868;173;1;9;0
1869;173;1;9;0
1870;173;1;9;0
1871;173;1;9;0
1872;173;1;9;0
1873;173;1;9;0
1874;173;1;9;0
1875;173;1;9;0
1876;173;1;9;0
1877;173;1;9;0
1878;173;1;9;0
1879;173;1;9;0
1880;173;1;9;0
1881;173;1;9;0
1882;173;1;9;0
1883;173;1;9;0
1884;173;1;9;0
1885;173;1;9;0
1886;173;1;9;0
1887;173;1;9;0
1888;173;1;9;0
1889;173;1;9;0
1890;173;1;9;0
1891;173;1;9;0
1892;173;1;9;0
1893;173;1;9;0
1894;173;1;9;0
1895;173;1;9;0
1896;173;1;9;0
1897;173;1;9;0
1898;173;1;9;0
1899;173;1;8;0
1900;173;1;8;0
1901;173;1;8;0
1902;173;1;8;0
1903;173;1;8;0
1904;173;1;8;0
1905;173;1;8;0
1906;173;1;8;0
1907;173;1;8;0
1908;173;1;8;0
1909;173;1;8;0
1910;173;1;8;0
1911;173;1;8;0
1912;173;1;8;0
1913;173;1;8;0
1914;173;1;8;0
1915;173;1;8;0
1916;173;1;8;0
1917;173;1;8;0
1918;173;1;8;0
1919;173;1;8;0
1920;173;1;8;0
1921;173;1;8;0
1922;173;1;8;0
1923;173;1;8;0
1924;173;1;8;0
1925;173;1;8;0
1926;173;1;8;0
1927;173;1;8;0
1928;173;1;8;0
1929;173;1;8;0
1930;173;1;8;0
1931;173;1;8;0
1932;173;1;8;0
1933;173;1;8;0
1934;173;1;8;0
1935;173;1;8;0
1936;173;1;8;0
1937;173;1;8;0
1938;173;1;8;0
1939;173;1;8;0
1940;173;1;8;0
1941;173;1;8;0
1942;173;1;8;0
1943;173;1;8;0
1944;173;1;8;0
1945;173;1;8;0
1946;173;1;8;0
1947;173;1;8;0
1948;173;1;8;0
1949;173;1;8;0
1950;173;1;8;0
1951;173;1;8;0
1952;173;1;8;0
1953;173;1;8;0
1954;173;1;8;0
1955;173;1;8;0
1956;173;1;8;0
1957;173;1;8;0
1958;173;1;8;0
1959;173;1;8;0
1960;173;1;8;0
1961;173;1;8;0
1962;173;1;8;0
1963;173;1;8;0
1964;173;1;8;0
1965;173;1;8;0
1966;173;1;8;0
1967;173;1;8;0
1968;173;1;8;0
1969;173;1;8;0
1970;173;1;8;0
1971;173;1;8;0
1972;173;1;8;0
1973;173;1;8;0
1974;173;1;8;0
1975;173;1;8;0
1976;173;1;8;0
1977;173;1;8;0
1978;173;1;8;0
1979;172;1;8;0
1980;172;1;8;0
1981;172;1;8;0
1982;172;1;8;0
1983;172;1;8;0
1984;172;1;8;0
1985;172;1;8;0
1986;172;1;8;0
1987;172;1;8;0
1988;172;1;8;0
1989;172;1;8;0
1990;172;1;8;0
1991;172;1;8;0
1992;172;1;8;0
1993;172;1;8;0
1994;172;1;8;0
1995;172;1;8;0
1996;172;1;8;0
1997;172;1;8;0
1998;172;1;8;0
1999;172;1;8;0
2000;172;1;8;0
2001;172;1;8;0
2002;172;1;8;0
2003;172;1;8;0
2004;172;1;8;0
2005;172;1;8;0
2006;172;1;8;0
2007;172;1;8;0
2008;172;1;8;0
2009;172;1;8;0
2010;172;1;8;0
2011;172;1;8;0
2012;172;1;8;0
2013;172;1;8;0
2014;172;1;8;0
2015;172;1;8;0
2016;172;1;8;0
2017;172;1;8;0
2018;172;1;8;0
2019;172;1;8;0
2020;172;1;8;0
2021;172;1;8;0
2022;172;1;8;0
2023;172;1;8;0
2024;172;1;8;0
2025;172;1;8;0
2026;172;1;8;0
2027;172;1;8;0
2028;172;1;8;0
2029;172;1;8;0
2030;172;1;8;0
2031;172;1;8;0
2032;172;1;8;0
2033;172;1;8;0
2034;172;1;8;0
2035;172;1;8;0
2036;172;1;8;0
2037;172;1;8;0
2038;172;1;8;0
2039;172;1;8;0
2040;172;1;8;0
2041;172;1;8;0
2042;172;1;8;0
2043;172;1;8;0
2044;172;1;8;0
2045;172;1;8;0
2046;172;1;8;0
2047;172;1;8;0
2048;172;1;8;0
2049;172;1;8;0
2050;172;1;8;0
2051;172;1;8;0
2052;172;1;8;0
2053;172;1;8;0
2054;172;1;8;0
2055;172;1;8;0
2056;172;1;8;0
2057;172;1;8;0
2058;172;1;8;0
2059;172;1;8;0
2060;172;1;8;0
2061;172;1;8;0
2062;172;1;8;0
2063;172;1;8;0
2064;172;1;8;0
2065;172;1;8;0
2066;172;1;8;0
2067;172;1;8;0
2068;172;1;8;0
2069;172;1;8;0
2070;172;1;8;0
2071;172;1;8;0
2072;172;1;8;0
2073;172;1;8;0
2074;172;1;8;0
2075;172;1;8;0
2076;172;1;8;0
2077;172;1;8;0
2078;172;1;8;0
2079;172;1;8;0
2080;172;1;8;0
2081;172;1;8;0
2082;172;1;8;0
2083;172;1;8;0
2084;172;1;8;0
2085;172;1;8;0
2086;172;1;8;0
2087;172;1;8;0
2088;172;1;8;0
2089;172;1;8;0
2090;172;1;8;0
2091;172;1;8;0
2092;172;1;8;0
2093;172;1;8;0
2094;172;1;8;0
2095;172;1;8;0
2096;172;1;8;0
2097;172;1;8;0
2098;172;1;8;0
2099;172;1;8;0
2100;172;1;8;0
2101;172;1;8;0
2102;172;1;8;0
2103;172;1;8;0
2104;172;1;8;0
2105;172;1;8;0
2106;172;1;8;0
2107;172;1;8;0
2108;172;1;8;0
2109;172;1;8;0
2110;172;1;8;0
2111;172;1;8;0
2112;173;1;8;0
2113;173;1;8;0
2114;173;1;8;0
2115;173;1;8;0
2116;173;1;8;0
2117;173;1;8;0
2118;173;1;8;0
2119;173;1;8;0
2120;173;1;8;0
2121;173;1;8;0
2122;173;1;8;0
2123;173;1;8;0
2124;173;1;8;0
2125;173;1;8;0
2126;173;1;8;0
2127;173;1;8;0
2128;173;1;8;0
2129;173;1;8;0
2130;173;1;8;0
2131;173;1;8;0
2132;173;1;8;0
2133;173;1;8;0
2134;173;1;8;0
2135;173;1;8;0
2136;173;1;8;0
2137;173;1;8;0
2138;173;1;8;0
2139;173;1;8;0
2140;173;1;8;0
2141;173;1;8;0
2142;173;1;8;0
2143;173;1;8;0
2144;173;1;8;0
2145;173;1;8;0
2146;173;1;8;0
2147;173;1;8;0
2148;173;1;8;0
2149;173;1;8;0
2150;173;1;8;0
2151;173;1;8;0
2152;173;1;7;0
2153;173;1;7;0
2154;173;1;7;0
2155;173;1;7;0
2156;173;1;7;0
2157;173;1;7;0
2158;173;1;7;0
2159;173;1;7;0
2160;173;1;7;0
2161;173;1;7;0
2162;173;1;7;0
2163;173;1;7;0
2164;173;1;7;0
2165;173;1;7;0
2166;173;1;7;0
2167;173;1;7;0
2168;173;1;7;0
2169;173;1;7;0
2170;173;1;7;0
2171;173;1;7;0
2172;173;1;7;0
2173;173;1;7;0
2174;173;1;7;0
2175;173;1;7;0
2176;173;1;7;0
2177;173;1;7;0
2178;173;1;7;0
2179;173;1;7;0
2180;173;1;7;0
2181;173;1;7;0
2182;172;1;7;0
2183;172;1;7;0
2184;172;1;7;0
2185;172;1;7;0
2186;172;1;7;0
2187;172;1;7;0
2188;172;1;7;0
2189;172;1;7;0
2190;172;1;7;0
2191;172;1;7;0
2192;172;1;7;0
2193;172;1;7;0
2194;172;1;7;0
2195;172;1;7;0
2196;172;1;7;0
2197;172;1;7;0
2198;172;1;7;0
2199;172;1;7;0
2200;172;1;7;0
2201;172;1;7;0
2202;172;1;7;0
2203;172;1;7;0
2204;172;1;7;0
2205;172;1;7;0
2206;172;1;7;0
2207;172;1;7;0
2208;172;1;7;0
2209;172;1;7;0
2210;172;1;7;0
2211;172;1;7;0
2212;172;1;7;0
2213;172;1;7;0
2214;172;1;7;0
2215;172;1;7;0
2216;172;1;7;0
2217;172;1;7;0
2218;172;1;7;0
2219;172;1;7;0
2220;172;1;7;0
2221;172;1;7;0
2222;172;1;7;0
2223;172;1;7;0
2224;172;1;7;0
2225;172;1;7;0
2226;172;1;7;0
2227;172;1;7;0
2228;172;1;7;0
2229;172;1;7;0
2230;172;1;7;0
2231;172;1;7;0
2232;172;1;7;0
2233;172;1;7;0
2234;172;1;7;0
2235;172;1;7;0
2236;172;1;7;0
2237;172;1;7;0
2238;172;1;7;0
2239;172;1;7;0
2240;172;1;7;0
2241;172;1;7;0
2242;172;1;7;0
2243;172;1;7;0
2244;172;1;7;0
2245;172;1;7;0
2246;172;1;7;0
2247;172;1;7;0
2248;172;1;7;0
2249;172;1;7;0
2250;172;1;7;0
2251;172;1;7;0
2252;172;1;7;0
2253;172;1;7;0
2254;172;1;7;0
2255;172;1;7;0
2256;172;1;7;0
2257;172;1;7;0
2258;172;1;7;0
2259;172;1;7;0
2260;172;1;7;0
2261;172;1;7;0
2262;172;1;7;0
2263;172;1;7;0
2264;172;1;7;0
2265;172;1;7;0
2266;172;1;7;0
2267;172;1;7;0
2268;172;1;7;0
2269;172;1;7;0
2270;172;1;7;0
2271;172;1;7;0
2272;172;1;7;0
2273;172;1;7;0
2274;172;1;7;0
2275;172;1;7;0
2276;172;1;7;0
2277;172;1;7;0
2278;172;1;7;0
2279;172;1;7;0
2280;172;1;7;0
2281;172;1;7;0
2282;172;1;7;0
2283;172;1;7;0
2284;172;1;7;0
2285;172;1;7;0
2286;172;1;7;0
2287;172;1;7;0
2288;172;1;7;0
2289;172;1;7;0
2290;172;1;7;0
2291;172;1;7;0
2292;172;1;7;0
2293;172;1;7;0
2294;172;1;7;0
2295;172;1;7;0
2296;172;1;7;0
2297;172;1;7;0
2298;172;1;7;0
2299;172;1;7;0
2300;172;1;7;0
2301;172;1;7;0
2302;172;1;7;0
2303;172;1;7;0
2304;172;1;7;0
2305;172;1;7;0
2306;172;1;7;0
2307;172;1;7;0
2308;172;1;7;0
2309;172;1;7;0
2310;172;1;7;0
2311;172;1;7;0
2312;172;1;7;0
2313;172;1;7;0
2314;172;1;7;0
2315;172;1;7;0
2316;172;1;7;0
2317;172;1;7;0
2318;172;1;7;0
2319;172;1;7;0
2320;172;1;7;0
2321;172;1;7;0
2322;172;1;7;0
2323;172;1;7;0
2324;172;1;7;0
2325;172;1;7;0
2326;172;1;7;0
2327;172;1;7;0
2328;172;1;7;0
2329;172;1;7;0
2330;172;1;7;0
2331;172;1;7;0
2332;172;1;7;0
2333;172;1;7;0
2334;172;1;7;0
2335;172;1;7;0
2336;172;1;7;0
2337;172;1;7;0
2338;172;1;7;0
2339;172;1;7;0
2340;172;1;7;0
2341;172;1;7;0
2342;172;1;7;0
2343;172;1;7;0
2344;172;1;7;0
2345;172;1;7;0
2346;172;1;7;0
2347;172;1;7;0
2348;172;1;7;0
2349;172;1;7;0
2350;172;1;7;0
2351;172;1;7;0
2352;172;1;7;0
2353;172;1;7;0
2354;172;1;7;0
2355;172;1;7;0
2356;172;1;7;0
2357;172;1;7;0
2358;172;1;7;0
2359;172;1;7;0
2360;172;1;7;0
2361;172;1;7;0
2362;172;1;7;0
2363;172;1;7;0
2364;172;1;7;0
2365;172;1;7;0
2366;172;1;7;0
2367;172;1;7;0
2368;172;1;7;0
2369;172;1;7;0
2370;172;1;7;0
2371;172;1;7;0
2372;172;1;7;0
2373;172;1;7;0
2374;172;1;7;0
2375;172;1;7;0
2376;172;1;7;0
2377;172;1;7;0
2378;172;1;7;0
2379;172;1;7;0
2380;172;1;7;0
2381;172;1;7;0
2382;172;1;7;0
2383;172;1;7;0
2384;172;1;7;0
2385;172;1;7;0
2386;172;1;7;0
2387;172;1;7;0
2388;172;1;7;0
2389;172;1;7;0
2390;172;1;7;0
2391;172;1;7;0
2392;172;1;7;0
2393;172;1;7;0
2394;172;1;7;0
2395;172;1;7;0
2396;172;1;7;0
2397;172;1;7;0
2398;172;1;7;0
2399;172;1;7;0
2400;172;1;7;0
2401;172;1;7;0
2402;172;1;7;0
2403;172;1;7;0
2404;172;1;7;0
2405;172;1;7;0
2406;172;1;7;0
2407;172;1;7;0
2408;172;1;7;0
2409;172;1;7;0
2410;172;1;7;0
2411;172;1;7;0
2412;172;1;7;0
2413;172;1;7;0
2414;172;1;7;0
2415;172;1;7;0
2416;172;1;7;0
2417;172;1;7;0
2418;172;1;7;0
2419;172;1;7;0
2420;172;1;7;0
2421;172;1;7;0
2422;172;1;7;0
2423;172;1;7;0
2424;172;1;7;0
2425;172;1;7;0
2426;172;1;7;0
2427;172;1;7;0
2428;172;1;7;0
2429;172;1;7;0
2430;172;1;7;0
2431;172;1;7;0
2432;172;1;7;0
2433;172;1;7;0
2434;172;1;7;0
2435;172;1;7;0
2436;172;1;7;0
2437;172;1;7;0
2438;172;1;7;0
2439;172;1;7;0
2440;172;1;7;0
2441;172;1;7;0
2442;172;1;7;0
2443;172;1;7;0
2444;172;1;7;0
2445;172;1;7;0
2446;172;1;7;0
2447;172;1;7;0
2448;172;1;7;0
2449;172;1;7;0
2450;172;1;7;0
2451;172;1;7;0
2452;172;1;7;0
2453;172;1;7;0
2454;172;1;7;0
2455;172;1;7;0
2456;172;1;7;0
2457;172;1;7;0
2458;172;1;7;0
2459;172;1;7;0
2460;172;1;7;0
2461;172;1;7;0
2462;172;1;7;0
2463;172;1;7;0
2464;172;1;7;0
2465;172;1;7;0
2466;172;1;7;0
2467;172;1;7;0
2468;172;1;7;0
2469;172;1;7;0
2470;172;1;7;0
2471;172;1;7;0
2472;172;1;7;0
2473;172;1;7;0
2474;172;1;7;0
2475;172;1;7;0
2476;172;1;7;0
2477;172;1;7;0
2478;172;1;7;0
2479;172;1;7;0
2480;172;1;7;0
2481;172;1;7;0
2482;172;1;7;0
2483;172;1;6;0
2484;172;1;6;0
2485;172;1;6;0
2486;172;1;6;0
2487;172;1;6;0
2488;172;1;6;0
2489;172;1;6;0
2490;172;1;6;0
2491;172;1;6;0
2492;172;1;6;0
2493;172;1;6;0
2494;172;1;6;0
2495;172;1;6;0
2496;172;1;6;0
2497;172;1;6;0
2498;172;1;6;0
2499;172;1;6;0
2500;172;1;6;0
2501;172;1;6;0
2502;172;1;6;0
2503;172;1;6;0
2504;172;1;6;0
2505;172;1;6;0
2506;172;1;6;0
2507;172;1;6;0
2508;172;1;6;0
2509;172;1;6;0
2510;172;1;6;0
2511;172;1;6;0
2512;172;1;6;0
2513;172;1;6;0
2514;172;1;6;0
2515;172;1;6;0
2516;172;1;6;0
2517;172;1;6;0
2518;172;1;6;0
2519;172;1;6;0
2520;172;1;6;0
2521;172;1;6;0
2522;172;1;6;0
2523;172;1;6;0
2524;172;1;6;0
2525;172;1;6;0
2526;172;1;6;0
2527;172;1;6;0
2528;172;1;6;0
2529;172;1;6;0
2530;172;1;6;0
2531;172;1;6;0
2532;172;1;6;0
2533;172;1;6;0
2534;172;1;6;0
2535;172;1;6;0
2536;172;1;6;0
2537;172;1;6;0
2538;172;1;6;0
2539;172;1;6;0
2540;172;1;6;0
2541;172;1;6;0
2542;172;1;6;0
2543;172;1;6;0
2544;172;1;6;0
2545;172;1;6;0
2546;172;1;6;0
2547;172;1;6;0
2548;172;1;6;0
2549;172;1;6;0
2550;172;1;6;0
2551;172;1;6;0
2552;172;1;6;0
2553;172;1;6;0
2554;172;1;6;0
2555;172;1;6;0
2556;172;1;6;0
2557;172;1;6;0
2558;172;1;6;0
2559;172;1;6;0
2560;172;1;6;0
2561;172;1;6;0
2562;172;1;6;0
2563;172;1;6;0
2564;172;1;6;0
2565;172;1;6;0
2566;172;1;6;0
2567;172;1;6;0
2568;172;1;6;0
2569;172;1;6;0
2570;172;1;6;0
2571;172;1;6;0
2572;172;1;6;0
2573;172;1;6;0
2574;172;1;6;0
2575;172;1;6;0
2576;172;1;6;0
2577;172;1;6;0
2578;172;1;6;0
2579;172;1;6;0
2580;172;1;6;0
2581;172;1;6;0
2582;172;1;6;0
2583;172;1;6;0
2584;172;1;6;0
2585;172;1;6;0
2586;172;1;6;0
2587;172;1;6;0
2588;172;1;6;0
2589;172;1;6;0
2590;172;1;6;0
2591;172;1;6;0
2592;172;1;6;0
2593;172;1;6;0
2594;172;1;6;0
2595;172;1;6;0
2596;172;1;6;0
2597;172;1;6;0
2598;172;1;6;0
2599;172;1;6;0
2600;172;1;6;0
2601;172;1;6;0
2602;172;1;6;0
2603;172;1;6;0
2604;172;1;6;0
2605;172;1;6;0
2606;172;1;6;0
2607;172;1;6;0
2608;172;1;6;0
2609;172;1;6;0
2610;172;1;6;0
2611;172;1;6;0
2612;172;1;6;0
2613;172;1;6;0
2614;172;1;6;0
2615;172;1;6;0
2616;172;1;6;0
2617;172;1;6;0
2618;172;1;6;0
2619;172;1;6;0
2620;172;1;6;0
2621;172;1;6;0
2622;172;1;6;0
2623;172;1;6;0
2624;172;1;6;0
2625;172;1;6;0
2626;172;1;6;0
2627;172;1;6;0
2628;172;1;6;0
2629;172;1;6;0
2630;172;1;6;0
2631;172;1;6;0
2632;172;1;6;0
2633;172;1;6;0
2634;172;1;6;0
2635;172;1;6;0
2636;172;1;6;0
2637;172;1;6;0
2638;172;1;6;0
2639;172;1;6;0
2640;172;1;6;0
2641;172;1;6;0
2642;172;1;6;0
2643;172;1;6;0
2644;172;1;6;0
2645;172;1;6;0
2646;172;1;6;0
2647;172;1;6;0
2648;172;1;6;0
2649;172;1;6;0
2650;172;1;6;0
2651;172;1;6;0
2652;172;1;6;0
2653;172;1;6;0
2654;172;1;6;0
2655;172;1;6;0
2656;172;1;6;0
2657;172;1;6;0
2658;172;1;6;0
2659;172;1;6;0
2660;172;1;6;0
2661;172;1;6;0
2662;172;1;6;0
2663;172;1;6;0
2664;172;1;6;0
2665;172;1;6;0
2666;172;1;6;0
2667;172;1;6;0
2668;172;1;6;0
2669;172;1;6;0
2670;172;1;6;0
2671;172;1;6;0
2672;172;1;6;0
2673;172;1;6;0
2674;172;1;6;0
2675;172;1;6;0
2676;172;1;6;0
2677;172;1;6;0
2678;172;1;6;0
2679;172;1;6;0
2680;172;1;6;0
2681;172;1;6;0
2682;172;1;6;0
2683;172;1;6;0
2684;172;1;6;0
2685;172;1;6;0
2686;172;1;6;0
2687;172;1;6;0
2688;172;1;6;0
2689;172;1;6;0
2690;172;1;6;0
2691;172;1;6;0
2692;172;1;6;0
2693;172;1;6;0
2694;172;1;6;0
2695;172;1;6;0
2696;172;1;6;0
2697;172;1;6;0
2698;172;1;6;0
2699;172;1;6;0
2700;172;1;6;0
2701;172;1;6;0
2702;172;1;6;0
2703;172;1;6;0
2704;172;1;6;0
2705;172;1;6;0
2706;172;1;6;0
2707;172;1;6;0
2708;172;1;6;0
2709;172;1;6;0
2710;172;1;6;0
2711;172;1;6;0
2712;172;1;6;0
2713;172;1;6;0
2714;172;1;6;0
2715;172;1;6;0
2716;172;1;6;0
2717;172;1;6;0
2718;172;1;6;0
2719;172;1;6;0
2720;172;1;6;0
2721;172;1;6;0
2722;172;1;6;0
2723;172;1;6;0
2724;172;1;6;0
2725;172;1;6;0
2726;172;1;6;0
2727;172;1;6;0
2728;172;1;6;0
2729;172;1;6;0
2730;172;1;6;0
2731;172;1;6;0
2732;172;1;6;0
2733;172;1;6;0
2734;172;1;6;0
2735;172;1;6;0
2736;172;1;6;0
2737;172;1;6;0
2738;172;1;6;0
2739;172;1;6;0
2740;172;1;6;0
2741;172;1;6;0
2742;172;1;6;0
2743;172;1;6;0
2744;172;1;6;0
2745;172;1;6;0
2746;172;1;6;0
2747;172;1;6;0
2748;172;1;6;0
2749;172;1;6;0
2750;172;1;6;0
2751;172;1;6;0
2752;172;1;6;0
2753;172;1;6;0
2754;172;1;6;0
2755;172;1;6;0
2756;172;1;6;0
2757;172;1;6;0
2758;172;1;6;0
2759;172;1;6;0
2760;172;1;6;0
2761;172;1;6;0
2762;172;1;6;0
2763;172;1;6;0
2764;172;1;6;0
2765;172;1;6;0
2766;172;1;6;0
2767;172;1;6;0
2768;172;1;6;0
2769;172;1;6;0
2770;172;1;6;0
2771;172;1;6;0
2772;172;1;6;0
2773;172;1;6;0
2774;172;1;6;0
2775;172;1;6;0
2776;172;1;6;0
2777;172;1;6;0
2778;172;1;6;0
2779;172;1;6;0
2780;172;1;6;0
2781;172;1;6;0
2782;172;1;6;0
2783;172;1;6;0
2784;172;1;6;0
2785;172;1;6;0
2786;172;1;6;0
2787;172;1;6;0
2788;172;1;6;0
2789;172;1;6;0
2790;172;1;6;0
2791;172;1;6;0
2792;172;1;6;0
2793;172;1;6;0
2794;172;1;6;0
2795;172;1;6;0
2796;172;1;6;0
2797;172;1;6;0
2798;172;1;6;0
2799;172;1;6;0
2800;172;1;6;0
2801;172;1;6;0
2802;172;1;6;0
2803;172;1;6;0
2804;172;1;6;0
2805;172;1;6;0
2806;172;1;6;0
2807;172;1;6;0
2808;172;1;6;0
2809;172;1;6;0
2810;172;1;6;0
2811;172;1;6;0
2812;172;1;6;0
2813;172;1;6;0
2814;172;1;6;0
2815;172;1;6;0
2816;172;1;6;0
2817;172;1;6;0
2818;172;1;6;0
2819;172;1;6;0
2820;172;1;6;0
2821;172;1;6;0
2822;172;1;6;0
2823;172;1;6;0
2824;172;1;6;0
2825;172;1;6;0
2826;172;1;6;0
2827;172;1;6;0
2828;172;1;6;0
2829;172;1;6;0
2830;172;1;6;0
2831;172;1;6;0
2832;172;1;6;0
2833;172;1;6;0
2834;172;1;6;0
2835;172;1;6;0
2836;172;1;6;0
2837;172;1;6;0
2838;172;1;6;0
2839;172;1;6;0
2840;172;1;6;0
2841;172;1;6;0
2842;172;1;6;0
2843;172;1;6;0
2844;172;1;6;0
2845;172;1;6;0
2846;172;1;6;0
2847;172;1;6;0
2848;172;1;6;0
2849;172;1;6;0
