apc.00;apc.10;apc.01;apc.11;kras.00;kras.10;kras.01;kras.11;p53.00;p53.10;p53.01;p53.11
0.438978995;0.228396703;0.321988833;0.010635469;0.300452007;0.260303111;0.286360011;0.152884871;0.370380218;0.187450146;0.212975273;0.229194363
0.429470372;0.226271631;0.319611956;0.024646041;0.293917147;0.259570005;0.294441531;0.152071316;0.364971159;0.188778186;0.207656004;0.238594651
0.430333246;0.226187352;0.319076358;0.024403044;0.293098924;0.262923117;0.291786933;0.152191026;0.364471267;0.190763579;0.207032275;0.237732879
0.429695698;0.228226653;0.318992655;0.023084995;0.293022036;0.262591815;0.293546695;0.150839454;0.366211962;0.191238195;0.208289612;0.234260231
0.432659491;0.22814387;0.316881071;0.022315568;0.290102389;0.262273563;0.297190864;0.150433185;0.364400105;0.191913888;0.210816487;0.23286952
0.432588699;0.231274639;0.313534823;0.02260184;0.292772668;0.263074901;0.296714849;0.147437582;0.36609724;0.19369251;0.211038108;0.229172142
0.426306213;0.231868989;0.307252404;0.034572394;0.290356122;0.260462698;0.304393034;0.144788147;0.363659995;0.191057967;0.210813621;0.234468417
0.426199741;0.230869001;0.306355383;0.036575875;0.288975357;0.260440986;0.304539559;0.146044099;0.362905318;0.192477302;0.210376135;0.234241245
0.400145419;0.215705284;0.285506544;0.098642753;0.26854096;0.247212797;0.343674261;0.140571983;0.340038778;0.183228308;0.195346583;0.281386331
0.416666667;0.222054381;0.295820745;0.065458207;0.277190332;0.256042296;0.323766365;0.143001007;0.353977845;0.190332326;0.201913394;0.253776435
0.420532319;0.221799747;0.300633714;0.057034221;0.278326996;0.258808619;0.312294043;0.150570342;0.35792142;0.190874525;0.204309252;0.246894804
0.423155216;0.221119593;0.303562341;0.05216285;0.277099237;0.260050891;0.318829517;0.144020356;0.360559796;0.191857506;0.205343511;0.242239186
0.433419689;0.225388601;0.309067358;0.032124352;0.283419689;0.265284974;0.311658031;0.139637306;0.368134715;0.197668394;0.209326425;0.224870466
0.442000524;0.226499084;0.311599895;0.019900498;0.288557214;0.266300079;0.307148468;0.137994239;0.37077769;0.204503797;0.208431527;0.216286986
0.443301688;0.227320675;0.315137131;0.014240506;0.292985232;0.265822785;0.304324895;0.136867089;0.373945148;0.208597046;0.207278481;0.210179325
0.428024502;0.220265442;0.305257785;0.046452272;0.282797346;0.257784584;0.326952527;0.132465544;0.361919347;0.202399183;0.201888719;0.233792751
0.431180859;0.221250322;0.308464111;0.039104708;0.285824543;0.261898636;0.319526627;0.132750193;0.36634937;0.204785181;0.202212503;0.226652946
0.435517421;0.225689028;0.310712428;0.028081123;0.289391576;0.264170567;0.314352574;0.132085283;0.3699948;0.206968279;0.206188248;0.216848674
0.438954248;0.226928105;0.310849673;0.023267974;0.290196078;0.264052288;0.313986928;0.131764706;0.374640523;0.207843137;0.205490196;0.212026144
0.43836692;0.225595394;0.314053913;0.021983774;0.290761581;0.264590421;0.312745355;0.131902643;0.378434965;0.208060717;0.204658466;0.208845852
0.439842726;0.223591088;0.317431193;0.019134993;0.292267366;0.262647444;0.313499345;0.131585845;0.380078637;0.209436435;0.203931848;0.20655308
0.433056565;0.223144785;0.315516347;0.028282304;0.289569279;0.257913856;0.321224702;0.131292164;0.378827193;0.204203425;0.201349248;0.215620135
0.413578712;0.214374534;0.302412335;0.069634419;0.277045511;0.247450883;0.347426013;0.128077593;0.36209898;0.194976374;0.193981597;0.248943049
0.42121289;0.214666328;0.312103527;0.052017255;0.279878204;0.252220249;0.337224055;0.130677493;0.367165694;0.198680538;0.19791931;0.236234458
0.427948718;0.213846154;0.316923077;0.041282051;0.283846154;0.254615385;0.33025641;0.131282051;0.370769231;0.201282051;0.200769231;0.227179487
0.433840598;0.213051328;0.318029404;0.035078669;0.285014186;0.256383802;0.326799071;0.13180294;0.371163271;0.203765798;0.202992004;0.222078927
0.420765027;0.203924491;0.305265772;0.070044709;0.271982116;0.246646796;0.352955787;0.128415301;0.362146051;0.195727769;0.191256831;0.250869349
0.429873418;0.20556962;0.31164557;0.052911392;0.276455696;0.250379747;0.335696203;0.137468354;0.368860759;0.200253165;0.192151899;0.238734177
0.431777608;0.208365213;0.314460597;0.045396583;0.279010457;0.254526906;0.326957409;0.139505228;0.37668962;0.202754399;0.190257587;0.230298393
0.410505837;0.199902724;0.301070039;0.088521401;0.26848249;0.239785992;0.3567607;0.134970817;0.364785992;0.192607004;0.179961089;0.262645914
0.432233503;0.20964467;0.309137056;0.048984772;0.280203046;0.249746193;0.332233503;0.137817259;0.379695431;0.202791878;0.189340102;0.228172589
0.429353234;0.205223881;0.299502488;0.065920398;0.27761194;0.245771144;0.341044776;0.135572139;0.378109453;0.1960199;0.185572139;0.240298507
0.448239896;0.216166884;0.314993481;0.020599739;0.292046936;0.257627119;0.309778357;0.140547588;0.396088657;0.205215124;0.195045632;0.203650587
0.456751055;0.215189873;0.323048523;0.005010549;0.297995781;0.258702532;0.299841772;0.143459916;0.403744726;0.203850211;0.198839662;0.193565401
0.455364238;0.216688742;0.325298013;0.002649007;0.295099338;0.261192053;0.299602649;0.14410596;0.405827815;0.202649007;0.198940397;0.192582781
0.453725802;0.217183771;0.327499337;0.00159109;0.293821268;0.264386104;0.296738266;0.145054362;0.409175285;0.203924688;0.193847786;0.193052241
0.451390728;0.217748344;0.326887417;0.00397351;0.291125828;0.26410596;0.298278146;0.146490066;0.408211921;0.203178808;0.191788079;0.196821192
0.454859267;0.215878917;0.327137546;0.00212427;0.290493893;0.26394052;0.297132236;0.148433351;0.40653213;0.205523101;0.190918747;0.197026022
0.451303885;0.218733369;0.328100053;0.001862693;0.291910591;0.262639702;0.295635977;0.149813731;0.402341671;0.207557211;0.191857371;0.198243747
0.445481205;0.22047454;0.332977873;0.001066382;0.285257265;0.267395361;0.29698747;0.150359904;0.403359104;0.203945615;0.193548387;0.199146894
0.442338494;0.22450614;0.33208756;0.001067806;0.289108382;0.266417512;0.292845702;0.151628404;0.407100908;0.203950881;0.193806727;0.195141484
0.440565032;0.223081023;0.333422175;0.00293177;0.290511727;0.265191898;0.291577825;0.15271855;0.407515991;0.201226013;0.1945629;0.196695096
0.442369264;0.219316969;0.335378869;0.002934899;0.29135539;0.26547492;0.290021345;0.153148346;0.410085379;0.193703308;0.197972252;0.198239061
0.440972222;0.220352564;0.335737179;0.002938034;0.287660256;0.269764957;0.288995726;0.15357906;0.41159188;0.195779915;0.193643162;0.198985043
0.443197006;0.216252339;0.336541032;0.004009623;0.28468324;0.273990912;0.288425555;0.152900294;0.412991179;0.195402299;0.195402299;0.196204223
0.445660881;0.212817089;0.33564753;0.005874499;0.284913218;0.273965287;0.29105474;0.150066756;0.41388518;0.197596796;0.195460614;0.19305741
0.439557545;0.206478799;0.332104293;0.021859363;0.282328154;0.272320253;0.299973663;0.14537793;0.409533843;0.192783777;0.195154069;0.202528312
0.440934431;0.206795859;0.33581099;0.01645872;0.281656491;0.277674542;0.293602336;0.147066631;0.41544996;0.190602602;0.196708256;0.197239182
0.443024494;0.208466454;0.334930777;0.013578275;0.281682641;0.281682641;0.292066028;0.14456869;0.421458999;0.190362087;0.197550586;0.190628328
0.442040598;0.207532051;0.338942308;0.011485043;0.283119658;0.283386752;0.287393162;0.146100427;0.422275641;0.188034188;0.200320513;0.189369658
0.447685309;0.203104094;0.339844795;0.009365801;0.283649987;0.282847204;0.287931496;0.145571314;0.423066631;0.188921595;0.201498528;0.186513246
0.433428497;0.196210745;0.330132364;0.040228393;0.274591228;0.274072152;0.309369323;0.141967298;0.411367765;0.18245523;0.195172593;0.211004412
0.436262866;0.203483769;0.336500396;0.023752969;0.27949327;0.278437582;0.299815255;0.142253893;0.418052257;0.186592769;0.198205331;0.197149644
0.433866667;0.209333333;0.340533333;0.016266667;0.281066667;0.2752;0.300266667;0.143466667;0.426133333;0.188;0.1944;0.191466667
0.438808374;0.2071927;0.343263553;0.010735373;0.283145464;0.278314546;0.297638218;0.140901771;0.426731079;0.188942566;0.199946323;0.184380032
0.441572429;0.208669898;0.342487884;0.00726979;0.283252558;0.279483037;0.297792138;0.139472267;0.427571352;0.190091546;0.203823371;0.178513732
0.427530575;0.205048139;0.328129066;0.03929222;0.275305751;0.271662763;0.321103305;0.131928181;0.414259693;0.186312776;0.197762165;0.201665366
0.431675393;0.206282723;0.327748691;0.034293194;0.278534031;0.27460733;0.318324607;0.128534031;0.417801047;0.189005236;0.19973822;0.193455497
0.433359726;0.209553972;0.329374505;0.027711797;0.279757192;0.278701504;0.314858802;0.126682502;0.424386382;0.189495909;0.201636316;0.184481394
0.434193034;0.213241159;0.332358415;0.020207392;0.278915182;0.281042276;0.313746344;0.126296198;0.429141186;0.190109014;0.20340335;0.17734645
0.433342239;0.215335293;0.336094042;0.015228426;0.275714667;0.283729629;0.313384985;0.127170719;0.430670585;0.190488913;0.204381512;0.17445899
0.402545545;0.203643624;0.312453207;0.081357624;0.256051909;0.261791864;0.363364113;0.118792114;0.39905166;0.177439481;0.19266284;0.230846019
0.413065844;0.209619342;0.320987654;0.05632716;0.262345679;0.263631687;0.351851852;0.122170782;0.413580247;0.18287037;0.194187243;0.20936214
0.422204848;0.214229867;0.321866041;0.041699244;0.267917644;0.265832682;0.341151942;0.125097733;0.417774303;0.187646599;0.195986448;0.198592651
0.430116034;0.215981013;0.324367089;0.029535865;0.270042194;0.270042194;0.333597046;0.126318565;0.426424051;0.189345992;0.196202532;0.188027426
0.43492148;0.219323929;0.326058025;0.019696566;0.271493213;0.273622571;0.325791855;0.129092361;0.433058291;0.192440777;0.194570136;0.179930796
0.397326853;0.2;0.298663426;0.104009721;0.2490887;0.24690158;0.385905225;0.118104496;0.396111786;0.173025516;0.180801944;0.250060753
0.418604651;0.212624585;0.309481216;0.059289548;0.259902888;0.260414005;0.358548428;0.121134679;0.418349093;0.183746486;0.189624329;0.208280092
0.437849348;0.222251797;0.320202289;0.019696566;0.270694703;0.268565345;0.338035667;0.122704285;0.437317008;0.192973117;0.196965664;0.172744211
0.448489752;0.225997843;0.322815534;0.002696872;0.273462783;0.274541532;0.330366775;0.12162891;0.446601942;0.197950378;0.200107875;0.155339806
0.454176805;0.227899432;0.317112733;0;0.274939173;0.276290889;0.33144093;0.117329008;0.450391998;0.198432009;0.202757502;0.148418491
0.458918919;0.225135135;0.314594595;0.001351351;0.277027027;0.278378378;0.328108108;0.116486486;0.450810811;0.198648649;0.202162162;0.148378378
0.461225597;0.222071584;0.315889371;0;0.278470716;0.27521692;0.328904555;0.117407809;0.454175705;0.196312364;0.20037961;0.149132321
0.462289745;0.220293001;0.31606077;0.001356484;0.277807922;0.27373847;0.331253391;0.117200217;0.457677699;0.19234943;0.200759631;0.149213239
0.469021739;0.214130435;0.31548913;0.001358696;0.280706522;0.27173913;0.33125;0.116304348;0.460869565;0.190217391;0.200543478;0.148369565
0.472796518;0.211371055;0.313928183;0.001904244;0.283732318;0.270402612;0.331066376;0.114798694;0.458922742;0.191240479;0.202393906;0.147442873
0.473727198;0.211815954;0.312006534;0.002450313;0.284236319;0.271984754;0.329975497;0.11380343;0.456575007;0.190852164;0.2058263;0.146746529
0.473138806;0.214616853;0.307335697;0.004908645;0.284974093;0.273247887;0.329151895;0.112626125;0.456231252;0.192800654;0.204526861;0.146441233
0.475503538;0.216929777;0.302123027;0.005443658;0.287969516;0.274088187;0.326891671;0.111050626;0.454545455;0.19379423;0.205770278;0.145890038
0.473612622;0.218171926;0.300870511;0.00734494;0.290261153;0.273939064;0.324265506;0.111534276;0.453754081;0.195865071;0.203754081;0.146626768
0.474870959;0.219505569;0.297473513;0.008149959;0.292040206;0.278185276;0.320836729;0.108937789;0.451236077;0.195599022;0.207552296;0.145612605
0.475400924;0.221255776;0.295460723;0.007882577;0.294645284;0.278064691;0.320195705;0.107094319;0.452025007;0.194618103;0.208480565;0.144876325
0.473598258;0.222373435;0.295318454;0.008709853;0.294774088;0.279259662;0.320631464;0.105334785;0.453728906;0.195971693;0.206859009;0.143440392
0.473755779;0.222463965;0.293989665;0.00979059;0.29534947;0.280663584;0.319825945;0.104161001;0.453086756;0.194995921;0.209137884;0.14277944
0.470923913;0.223097826;0.294565217;0.011413043;0.296467391;0.28125;0.319293478;0.10298913;0.454619565;0.194836957;0.208152174;0.142391304
0.467370701;0.224749526;0.290820471;0.017059301;0.293799079;0.280259951;0.319523423;0.106417547;0.455456269;0.193880314;0.204982399;0.145681018
0.471382289;0.222192225;0.284017279;0.022408207;0.292656587;0.276727862;0.32424406;0.10637149;0.457613391;0.193034557;0.203293737;0.146058315
0.470948827;0.218017058;0.27771855;0.033315565;0.289978678;0.274520256;0.326492537;0.109008529;0.455223881;0.194029851;0.201492537;0.149253731
0.475748741;0.215213358;0.272197191;0.03684071;0.288099655;0.274317519;0.327325735;0.11025709;0.456665783;0.192419825;0.199840975;0.151073416
0.479365079;0.217460317;0.264550265;0.038624339;0.288888889;0.277248677;0.324338624;0.10952381;0.455820106;0.192592593;0.19973545;0.151851852
0.479736842;0.217368421;0.259210526;0.043684211;0.289736842;0.272631579;0.329210526;0.108421053;0.455789474;0.191052632;0.197894737;0.155263158
0.479717351;0.213294949;0.258047632;0.048940068;0.288667888;0.271656634;0.332373724;0.107301753;0.450405653;0.194713426;0.197330542;0.157550379
0.483026691;0.209380669;0.252656129;0.054936512;0.287121016;0.26716766;0.333765224;0.1119461;0.448561804;0.193573465;0.195128272;0.16273646
0.485115195;0.209163862;0.249029252;0.05669169;0.286564846;0.267667616;0.337820347;0.107947191;0.450944862;0.192855294;0.196738286;0.159461558
0.470128561;0.205697;0.24300479;0.08116965;0.27930426;0.263423242;0.330476431;0.126796068;0.437106126;0.187547265;0.195865894;0.179480716
0.475588161;0.20541361;0.243106501;0.075891728;0.282823172;0.26486213;0.333164685;0.119150013;0.436630407;0.187452568;0.200354161;0.175562864
0.473459119;0.206540881;0.240251572;0.079748428;0.282264151;0.261383648;0.346163522;0.110188679;0.432201258;0.188176101;0.198993711;0.180628931
0.471364542;0.206922311;0.236553785;0.085159363;0.280129482;0.258217131;0.342380478;0.119272908;0.429282869;0.18625498;0.197460159;0.187001992
0.474381405;0.208197951;0.236690827;0.080729818;0.281179705;0.261184704;0.346413397;0.111222194;0.428392902;0.189952512;0.197700575;0.183954011
0.469270963;0.20975367;0.236874844;0.084100523;0.280666833;0.260263747;0.339885544;0.119183877;0.425976611;0.189599403;0.196317492;0.188106494
0.467278136;0.209965295;0.237481408;0.085275161;0.278631631;0.260535449;0.337630144;0.123202776;0.427367377;0.188398612;0.195587506;0.188646505
0.472959439;0.214321482;0.238607912;0.074111167;0.283925889;0.260640961;0.339509264;0.115923886;0.43114672;0.190786179;0.197295944;0.180771157
0.455797101;0.207487923;0.229227053;0.107487923;0.271980676;0.248792271;0.360386473;0.11884058;0.414975845;0.180434783;0.188888889;0.215700483
0.457073171;0.213170732;0.231707317;0.09804878;0.274146341;0.249512195;0.352195122;0.124146341;0.418536585;0.179268293;0.190731707;0.211463415
0.454434994;0.213851762;0.231834751;0.099878493;0.270473876;0.25054678;0.349696233;0.129283111;0.415552855;0.180558931;0.190765492;0.213122722
0.459048553;0.215301618;0.235899951;0.089749877;0.273908779;0.254536538;0.349926435;0.121628249;0.421284944;0.179990191;0.192251103;0.206473762
0.463085602;0.213146922;0.236203091;0.087564386;0.275202355;0.259504538;0.349766986;0.115526122;0.419671327;0.180770174;0.19205298;0.207505519
0.464198136;0.213094654;0.23467386;0.08803335;0.273418342;0.261893085;0.340117705;0.124570868;0.420794507;0.179990191;0.192251103;0.206964198
0.443298969;0.204545455;0.225866917;0.12628866;0.261949391;0.25;0.383786317;0.104264292;0.403467666;0.174554827;0.182755389;0.239222118
0.468232386;0.213844252;0.241285538;0.076637824;0.278615575;0.261063041;0.357478368;0.102843016;0.425216316;0.185414091;0.18986403;0.199505562
0.481134464;0.217776652;0.249430236;0.051658648;0.286908078;0.265383641;0.344137756;0.103570524;0.434793619;0.189161813;0.1934667;0.182577868
0.489884763;0.214596671;0.255569782;0.039948784;0.288860435;0.268629962;0.339052497;0.103457106;0.436619718;0.192829706;0.194622279;0.175928297
0.495733126;0.21618826;0.262735971;0.025342643;0.292474787;0.27256271;0.333074735;0.101887768;0.438582881;0.195758986;0.198603569;0.167054564
0.493785603;0.216468151;0.265406525;0.02433972;0.293889177;0.270067323;0.33065769;0.10538581;0.435266701;0.196789228;0.199896427;0.168047644
0.485933504;0.212787724;0.265473146;0.035805627;0.290025575;0.263682864;0.344501279;0.101790281;0.42915601;0.192838875;0.197186701;0.180818414
0.497650131;0.211488251;0.27310705;0.017754569;0.296866841;0.266840731;0.339947781;0.096344648;0.433159269;0.197127937;0.202088773;0.167624021
0.499342624;0.211149093;0.278727321;0.010780962;0.298974494;0.26978701;0.333420983;0.097817512;0.430186695;0.199053379;0.205101236;0.165658691
0.499606196;0.211079023;0.277763192;0.011551588;0.298503544;0.270674718;0.330795484;0.100026254;0.426358624;0.203465477;0.206090837;0.164085062
0.501582278;0.212552743;0.2782173;0.007647679;0.300632911;0.272415612;0.328586498;0.098364979;0.42378692;0.205168776;0.208333333;0.16271097
0.498416887;0.212401055;0.280738786;0.008443272;0.303693931;0.272295515;0.325065963;0.098944591;0.422163588;0.206332454;0.207124011;0.164379947
0.495163399;0.209411765;0.278431373;0.016993464;0.299607843;0.27372549;0.328104575;0.098562092;0.413856209;0.207058824;0.204705882;0.174379085
0.496317728;0.211204629;0.279852709;0.012624934;0.299842188;0.278537612;0.322987901;0.098632299;0.412940558;0.206996318;0.207522357;0.172540768
0.495818087;0.208572922;0.276267642;0.019341349;0.297961317;0.282540512;0.313382122;0.106116048;0.406691061;0.204652378;0.207788813;0.180867747
0.497775451;0.21015441;0.27427375;0.017796388;0.295472389;0.284218791;0.315100759;0.105208061;0.406961528;0.206490448;0.20518189;0.181366135
0.498693835;0.209247649;0.273249739;0.018808777;0.294670846;0.282392894;0.316091954;0.106844305;0.405172414;0.206374086;0.202978056;0.185475444
0.497648903;0.210031348;0.273249739;0.01907001;0.29414838;0.281609195;0.317920585;0.106321839;0.404388715;0.205590387;0.201671891;0.188349007
0.48378926;0.204660588;0.26266464;0.048885512;0.284701114;0.272036474;0.339665653;0.103596758;0.391084093;0.200101317;0.194782168;0.214032421
0.487649605;0.20473644;0.263050675;0.04456328;0.286732875;0.272217978;0.335370512;0.105678635;0.391902215;0.201171378;0.195314489;0.211611917
0.490927677;0.206235625;0.261436238;0.04140046;0.286480961;0.274725275;0.332992589;0.105801176;0.392026578;0.201124457;0.196779964;0.210069001
0.4872579;0.204638124;0.262232416;0.04587156;0.283639144;0.274719674;0.334607543;0.107033639;0.389653415;0.201834862;0.194954128;0.213557594
0.48301032;0.203372766;0.259501636;0.054115278;0.281902844;0.269821294;0.343065693;0.105210169;0.384092625;0.203121067;0.192549711;0.220236597
0.482948847;0.201604814;0.258776329;0.05667001;0.282597793;0.267552658;0.334754263;0.115095286;0.383901705;0.205867603;0.18781344;0.222417252
0.446931241;0.187817259;0.234425473;0.130826027;0.260729119;0.247577296;0.387171204;0.104522381;0.34979234;0.190586064;0.17489617;0.284725427
0.470219436;0.194598505;0.243308416;0.091873644;0.273691825;0.256329877;0.362671811;0.107306487;0.365083193;0.199662407;0.18205932;0.253195081
0.488033555;0.197878115;0.246977547;0.067110782;0.280779669;0.262274858;0.348137182;0.10880829;0.372316802;0.20848754;0.186775228;0.232420429
0.492789657;0.198906017;0.251864744;0.056439582;0.283689707;0.266036798;0.341372452;0.108901044;0.374440577;0.212332173;0.186971656;0.226255594
0.496993988;0.200400802;0.25501002;0.04759519;0.287324649;0.267785571;0.334168337;0.110721443;0.376753507;0.215430862;0.188126253;0.219689379
0.504040404;0.198989899;0.259343434;0.037626263;0.292171717;0.269444444;0.326515152;0.111868687;0.37979798;0.218434343;0.188383838;0.213383838
0.456088053;0.181380417;0.238248108;0.124283421;0.26255446;0.247649622;0.389589544;0.100206375;0.34625086;0.199036918;0.168997936;0.285714286
0.467566288;0.187026515;0.249289773;0.096117424;0.272727273;0.255918561;0.366714015;0.104640152;0.358191288;0.205492424;0.171164773;0.265151515
0.465034142;0.185071815;0.251236167;0.098657876;0.272898517;0.25382623;0.366611726;0.106663527;0.357193313;0.203908641;0.171886037;0.267012008
0.471050751;0.184655706;0.2563736;0.087919943;0.276149631;0.255658804;0.358351203;0.109840362;0.362878246;0.205623064;0.172742435;0.258756254
0.472288581;0.187768753;0.257047301;0.082895366;0.278069756;0.256569517;0.354037267;0.111323459;0.363115146;0.206402293;0.175346393;0.255136168
0.479056331;0.189696678;0.260471834;0.070775156;0.283100626;0.259027443;0.348098219;0.109773712;0.366875301;0.207751565;0.178623014;0.24675012
0.403274712;0.15868203;0.218516272;0.219526986;0.239741257;0.216696988;0.447543966;0.096017789;0.308267637;0.173438448;0.151202749;0.367091166
0.428020566;0.168808912;0.231362468;0.171808055;0.256212511;0.227720651;0.42159383;0.094473008;0.330119966;0.183590403;0.157455013;0.328834619
0.47182426;0.190544413;0.263371538;0.07425979;0.287965616;0.25191022;0.358166189;0.101957975;0.364613181;0.208452722;0.175978988;0.25095511
0.505735407;0.204180474;0.282691817;0.007392302;0.309202141;0.269691563;0.317868978;0.103237318;0.390007647;0.222533775;0.190415498;0.197043079
0.503323108;0.206543967;0.287832311;0.002300613;0.312627812;0.267638037;0.316206544;0.103527607;0.391359918;0.221114519;0.194018405;0.193507157
0.503446515;0.207046209;0.286699004;0.002808272;0.311718152;0.264743426;0.320908859;0.102629563;0.391881542;0.221598162;0.191473066;0.19504723
0.50204499;0.208333333;0.286042945;0.003578732;0.314161554;0.262781186;0.32208589;0.10097137;0.390337423;0.221625767;0.19095092;0.19708589
0.50385208;0.205701079;0.290446841;0;0.313045711;0.265279918;0.31972265;0.101951721;0.38751926;0.223677452;0.192090395;0.196712892
0.504372428;0.204218107;0.290895062;0;0.3125;0.262088477;0.322530864;0.102880658;0.387602881;0.220679012;0.19212963;0.199588477
0.501545595;0.204533745;0.293147862;0;0.3124678;0.261205564;0.323029366;0.103297269;0.381504379;0.221277692;0.195002576;0.202215353
0.501417161;0.202267457;0.295027055;0.001288328;0.311002319;0.260242206;0.323370265;0.10538521;0.375934038;0.223138366;0.195825818;0.205101778
0.49883811;0.202685257;0.297443842;0.001032791;0.310353731;0.260005164;0.322747224;0.106893881;0.375935967;0.224890266;0.195197521;0.203976246
0.496508922;0.203775537;0.298681148;0.001034394;0.310576674;0.259891389;0.321437807;0.10809413;0.376519266;0.224463408;0.194983191;0.204034135
0.495600414;0.203674948;0.298136646;0.002587992;0.308488613;0.260093168;0.321687371;0.109730849;0.376811594;0.226190476;0.192805383;0.204192547
0.495346432;0.201137539;0.299896587;0.003619442;0.30377456;0.262926577;0.322905895;0.110392968;0.376421923;0.226215098;0.193123061;0.204239917
0.495739737;0.198295895;0.300284018;0.005680351;0.301316809;0.263103537;0.321714433;0.113865221;0.374128582;0.227214046;0.19184095;0.206816421
0.495346432;0.195449845;0.30377456;0.005429162;0.299638056;0.261892451;0.322388831;0.116080662;0.37254395;0.228541882;0.190537746;0.208376422
0.492264054;0.194687983;0.304280557;0.008767406;0.296544611;0.259927798;0.321815369;0.121712223;0.371325425;0.225631769;0.191077875;0.21196493
0.495616297;0.192109335;0.303506962;0.008767406;0.298349665;0.260185663;0.317689531;0.123775142;0.371325425;0.22253739;0.19133574;0.214801444
0.496646027;0.191176471;0.302373581;0.009803922;0.302373581;0.259803922;0.312435501;0.125386997;0.373065015;0.219298246;0.191434469;0.21620227
0.49651433;0.19184095;0.300542215;0.011102505;0.303124193;0.259230571;0.310611929;0.127033308;0.371030209;0.219209915;0.192357346;0.21740253
0.490271377;0.190732207;0.299539171;0.019457245;0.301587302;0.25499232;0.308499744;0.134920635;0.367895545;0.214541731;0.192268305;0.225294419
0.482376636;0.187814703;0.293806647;0.036002014;0.29632427;0.247985901;0.304380665;0.151309164;0.362537764;0.207452165;0.190332326;0.239677744
0.484810127;0.186582278;0.296455696;0.032151899;0.298987342;0.248607595;0.303291139;0.149113924;0.364556962;0.208101266;0.190126582;0.23721519
0.485808414;0.18803852;0.296502788;0.029650279;0.299797263;0.250886974;0.300304105;0.149011657;0.363912823;0.2093259;0.191839838;0.234921439
0.487680975;0.184658369;0.298958598;0.028702057;0.299720599;0.2499365;0.302260605;0.148082296;0.363982728;0.208280417;0.193040386;0.234696469
0.48685541;0.182002022;0.299544995;0.031597573;0.298281092;0.248483316;0.301314459;0.151921132;0.362487361;0.209049545;0.190091001;0.238372093
0.477730779;0.180393133;0.295595919;0.046280169;0.293605374;0.240855934;0.299577009;0.165961682;0.358298084;0.20452849;0.185618313;0.251555113
0.477716575;0.183274912;0.298447672;0.040560841;0.296945418;0.238357536;0.302704056;0.161992989;0.358788182;0.207310966;0.186029044;0.247871808
0.449751714;0.174036415;0.28233625;0.093875621;0.277370537;0.22889572;0.289193663;0.20454008;0.341688342;0.195554505;0.17356349;0.289193663
0.463743263;0.18299853;0.289808917;0.06344929;0.289318961;0.233708966;0.299118079;0.177853993;0.353503185;0.202351788;0.180548751;0.263596276
0.471358025;0.183209877;0.292345679;0.05308642;0.291604938;0.235308642;0.303703704;0.169382716;0.356049383;0.20345679;0.183209877;0.257283951
0.486206024;0.188053657;0.296886864;0.028853455;0.30017717;0.239433055;0.311566692;0.148823083;0.363958492;0.208807897;0.188812959;0.238420653
0.498712667;0.192584964;0.298918641;0.009783728;0.306642636;0.241246138;0.31822863;0.133882595;0.373326468;0.214212152;0.188722966;0.223738414
0.504275719;0.195387406;0.297486395;0.002850479;0.309147448;0.241513345;0.322363307;0.1269759;0.377299819;0.215340762;0.190463851;0.216895569
0.509090909;0.195584416;0.293246753;0.002077922;0.308311688;0.243896104;0.323896104;0.123896104;0.378441558;0.216883117;0.18987013;0.214805195
0.510262406;0.197194076;0.290205248;0.00233827;0.307872175;0.244479085;0.324240062;0.123408678;0.375681995;0.21979735;0.189659652;0.214861003
0.509350649;0.195584416;0.289350649;0.005714286;0.30961039;0.241818182;0.322597403;0.125974026;0.371428571;0.22;0.190649351;0.217922078
0.506899245;0.197084093;0.292371778;0.003644884;0.310596199;0.241083051;0.32413434;0.12418641;0.37229888;0.221036188;0.189794324;0.216870607
0.50273794;0.200260756;0.294393742;0.002607562;0.310560626;0.24041721;0.32672751;0.122294654;0.372881356;0.220338983;0.191916558;0.214863103
0.499869486;0.202036022;0.295223179;0.002871313;0.31036283;0.239885147;0.328634821;0.121117202;0.370660402;0.222396241;0.19394414;0.212999217
0.500261233;0.201671891;0.294932079;0.003134796;0.311912226;0.236938349;0.332288401;0.118861024;0.370428422;0.223354232;0.194879833;0.211337513
0.49790795;0.201359833;0.29707113;0.003661088;0.311715481;0.234048117;0.334466527;0.119769874;0.368200837;0.224110879;0.195606695;0.21208159
0.495160868;0.201412503;0.298456709;0.004969919;0.312581742;0.233063039;0.335861889;0.11849333;0.368297149;0.224954224;0.19618101;0.210567617
0.492666317;0.201938188;0.300419068;0.004976427;0.312205343;0.233106338;0.33708748;0.117600838;0.365636459;0.22917758;0.195914091;0.20927187
0.486697966;0.201356286;0.300469484;0.011476265;0.309337507;0.233437663;0.334115806;0.123109025;0.363067293;0.230046948;0.194053208;0.212832551
0.485803595;0.203438395;0.2974733;0.01328471;0.30789268;0.23495702;0.333941131;0.123209169;0.361292003;0.230268299;0.196405314;0.212034384
0.484801247;0.204988309;0.293582749;0.016627696;0.307092751;0.235126007;0.332813718;0.124967524;0.3624318;0.229929852;0.195895038;0.21174331
0.484496124;0.202067183;0.29250646;0.020930233;0.306459948;0.235400517;0.336950904;0.12118863;0.363049096;0.227648579;0.196124031;0.213178295
0.484692565;0.200926164;0.287882686;0.026498585;0.306148701;0.233856445;0.341394392;0.118600463;0.36043221;0.228711088;0.196552611;0.214304091
