transit;diff;pre;ade;tum;imm
725;1709;2;11;272;219
729;1708;7;10;291;209
734;1708;2;9;381;182
735;1699;3;7;298;122
736;1704;1;4;266;116
726;1715;1;5;551;120
728;1706;1;6;526;134
727;1708;1;4;665;234
729;1699;0;10;579;223
728;1707;3;8;485;212
724;1711;5;6;345;207
716;1711;3;6;230;201
728;1716;4;5;705;301
734;1697;2;6;410;305
728;1709;1;6;271;300
727;1710;1;5;271;312
732;1712;1;4;157;274
727;1718;1;4;319;295
730;1707;0;4;199;216
735;1706;0;4;172;210
722;1718;0;1;92;199
728;1721;0;1;77;183
724;1722;3;1;304;213
732;1713;2;1;208;129
733;1712;1;6;149;108
729;1715;0;6;122;103
728;1717;0;7;123;90
732;1715;0;6;464;118
735;1708;0;7;381;99
729;1707;0;7;361;108
735;1707;0;4;299;110
741;1695;1;4;278;101
740;1700;1;4;987;370
746;1686;0;0;456;393
741;1697;0;0;133;400
728;1719;0;0;6;400
725;1725;1;0;1;394
720;1730;1;4;7;394
727;1721;1;5;9;370
731;1718;2;5;9;350
730;1718;5;13;14;340
730;1719;6;10;18;335
731;1718;4;8;21;335
733;1717;6;13;41;60
725;1723;8;16;43;15
726;1720;9;16;49;0
724;1725;9;22;72;0
722;1726;8;32;86;0
718;1731;10;44;117;0
713;1730;14;50;154;5
710;1737;15;65;166;15
710;1732;14;66;165;15
714;1730;15;75;198;20
703;1734;15;77;347;30
705;1729;14;80;343;40
705;1735;14;77;466;75
705;1726;14;81;425;80
703;1730;14;93;432;90
712;1718;12;93;547;119
714;1716;9;79;488;136
702;1725;9;77;522;140
701;1728;5;73;486;139
698;1732;4;62;704;216
706;1729;5;56;678;252
701;1724;5;47;834;356
706;1718;3;29;512;372
716;1715;1;16;290;353
720;1721;0;12;204;341
721;1720;0;8;213;340
726;1719;0;2;112;319
719;1727;0;2;89;311
721;1728;0;1;38;293
718;1732;0;0;20;283
724;1726;0;0;24;217
720;1730;0;0;19;175
720;1729;2;0;21;49
723;1727;2;0;77;25
728;1720;2;6;72;25
728;1720;2;8;68;20
721;1728;2;8;84;10
719;1728;6;10;79;10
731;1718;6;12;91;5
724;1724;9;13;269;20
723;1712;11;16;450;40
719;1716;11;19;398;45
725;1713;11;23;364;45
716;1722;9;25;342;45
711;1723;9;25;359;45
710;1723;6;34;914;315
719;1709;2;29;425;354
714;1718;2;18;448;405
715;1719;1;9;167;404
726;1715;0;4;27;399
727;1720;0;0;5;388
720;1730;0;0;6;374
727;1723;1;3;4;370
725;1725;1;3;13;370
733;1717;1;3;13;370
734;1716;1;3;9;370
741;1708;1;6;10;100
738;1711;0;9;8;60
737;1713;0;9;7;5
731;1718;2;11;7;5
739;1710;2;12;13;0
741;1710;1;21;20;0
741;1709;1;19;26;0
740;1711;5;24;39;0
738;1707;7;26;56;0
742;1704;11;29;59;0
744;1699;13;31;68;0
747;1703;15;33;68;0
732;1713;15;46;143;5
741;1706;17;40;151;5
733;1707;19;63;184;5
738;1706;18;80;307;15
741;1700;18;82;410;40
738;1701;23;87;363;45
735;1697;27;88;333;55
733;1696;31;79;551;125
736;1701;30;67;411;135
728;1703;27;54;343;164
730;1707;23;54;468;208
736;1701;17;42;345;215
725;1709;12;34;283;213
725;1713;11;27;320;231
726;1709;8;28;527;275
718;1713;3;17;351;271
712;1728;2;12;353;281
711;1726;3;8;213;267
719;1726;1;6;133;208
714;1731;3;7;79;194
711;1736;4;7;95;169
722;1726;2;7;179;138
724;1719;2;11;299;149
730;1711;4;13;232;148
724;1723;3;10;202;123
725;1721;4;13;180;66
722;1721;5;20;164;53
726;1716;3;21;179;25
723;1721;4;18;809;170
719;1712;5;18;544;195
716;1714;5;15;367;205
725;1712;4;10;293;207
726;1710;3;16;212;202
724;1715;4;12;175;185
719;1725;3;15;390;225
732;1713;3;11;534;275
731;1706;1;11;419;310
731;1701;1;10;255;291
731;1703;0;10;171;272
737;1704;0;7;121;161
751;1690;0;7;260;165
754;1692;0;5;189;160
746;1704;0;7;457;220
735;1696;0;8;327;218
732;1701;0;12;258;213
741;1699;1;17;202;177
736;1703;1;13;385;157
739;1702;1;11;299;125
732;1710;1;9;262;125
724;1717;1;10;501;182
734;1706;1;10;365;188
726;1707;1;11;268;156
737;1701;1;8;620;201
738;1696;1;6;439;180
738;1698;4;4;308;179
736;1704;3;3;239;177
736;1701;3;2;408;209
738;1701;4;2;293;195
744;1695;3;4;715;301
739;1697;2;4;405;300
734;1701;0;6;235;267
730;1713;0;4;119;247
724;1720;0;2;81;240
733;1716;0;2;106;216
733;1712;0;2;161;195
736;1712;0;2;92;192
730;1717;0;3;54;187
737;1713;0;2;39;151
728;1722;0;2;27;144
735;1714;0;3;29;34
734;1714;0;3;103;25
735;1711;0;7;118;15
739;1705;0;8;131;15
743;1705;0;9;143;20
730;1711;0;15;137;5
734;1710;0;21;141;5
729;1712;3;27;480;80
736;1705;5;26;467;110
728;1707;4;25;394;115
732;1703;4;18;337;115
736;1699;6;25;335;135
742;1701;2;23;255;140
736;1707;2;17;746;223
740;1690;2;20;623;243
733;1696;2;25;690;275
733;1692;3;15;520;261
735;1695;3;14;445;249
734;1701;6;9;343;198
726;1714;6;5;968;343
730;1699;4;9;590;377
727;1706;1;9;425;393
721;1711;0;12;407;364
736;1697;0;6;265;344
732;1706;0;2;181;291
735;1709;3;2;518;315
737;1701;2;3;361;295
739;1697;0;2;224;292
747;1697;3;1;150;268
747;1701;5;3;169;248
746;1694;4;5;158;117
744;1697;6;8;551;106
757;1680;5;8;454;104
749;1686;6;7;395;100
751;1685;6;8;414;102
746;1690;6;8;486;115
744;1685;5;9;475;84
742;1690;6;16;1484;440
748;1657;6;16;809;505
742;1671;5;9;482;518
743;1692;2;2;141;508
738;1710;0;0;44;500
725;1725;1;0;12;481
723;1726;1;0;16;470
722;1727;0;0;8;465
722;1728;0;2;7;460
729;1721;0;3;6;440
731;1720;4;5;5;440
714;1737;5;8;7;80
718;1730;8;8;13;15
717;1733;9;10;28;5
724;1727;9;12;24;5
727;1722;11;15;48;5
729;1722;11;16;80;5
733;1717;14;18;95;5
721;1726;14;27;94;5
719;1731;16;30;103;5
718;1728;18;35;127;5
721;1727;23;38;160;5
717;1726;26;45;189;5
710;1732;26;63;258;15
710;1727;23;63;371;40
714;1723;21;66;354;60
716;1718;22;70;447;95
728;1702;16;66;486;120
727;1707;16;57;425;135
728;1705;14;58;399;155
731;1703;10;62;425;190
732;1698;8;48;388;190
729;1707;8;47;538;248
725;1708;5;44;376;245
718;1711;7;33;271;229
717;1719;5;27;194;205
715;1721;6;23;218;191
729;1717;3;18;232;177
728;1713;5;12;382;198
738;1702;10;10;296;199
734;1701;9;15;298;180
734;1700;5;16;258;150
745;1693;5;20;313;165
751;1690;5;20;246;115
742;1696;4;20;456;159
739;1696;3;14;479;182
730;1702;3;15;343;181
735;1697;4;12;286;167
733;1706;4;18;473;207
735;1703;2;13;328;188
723;1713;2;8;605;268
727;1708;0;5;366;267
722;1714;0;3;327;282
734;1701;0;3;170;254
744;1701;0;1;186;275
741;1703;0;0;90;242
736;1709;1;3;185;250
746;1703;1;2;79;242
729;1717;2;0;43;242
728;1720;1;0;44;195
726;1721;0;0;64;177
722;1726;2;0;59;94
726;1724;2;0;111;89
719;1726;2;0;106;70
721;1728;5;0;102;70
720;1731;5;3;114;34
717;1729;6;3;244;54
726;1718;7;7;199;30
721;1719;8;11;355;45
727;1708;7;12;333;40
724;1711;10;14;379;65
725;1713;9;14;333;74
732;1707;8;16;561;115
730;1702;6;18;620;160
738;1687;5;16;978;335
734;1687;6;12;702;431
736;1686;4;17;332;429
739;1699;3;7;121;412
748;1701;3;8;151;416
751;1695;2;2;66;399
744;1702;0;2;148;396
744;1703;2;2;79;377
739;1708;0;0;44;363
741;1706;0;0;38;321
740;1710;0;0;41;276
736;1713;0;3;63;109
737;1711;0;4;105;10
740;1708;0;9;128;10
735;1710;2;10;135;10
735;1713;3;17;141;5
747;1697;3;17;338;45
745;1697;3;18;269;45
746;1696;2;22;497;85
750;1688;2;19;408;95
742;1693;3;16;379;95
740;1697;3;14;763;234
744;1691;2;14;647;280
738;1695;2;8;415;280
733;1702;1;12;630;330
739;1689;1;10;421;320
737;1689;1;6;647;385
739;1694;1;6;409;368
739;1694;3;5;323;363
731;1706;1;4;232;346
726;1713;0;4;321;326
733;1706;0;2;492;355
741;1699;0;1;313;265
730;1705;0;1;242;219
728;1716;0;1;235;222
717;1722;0;1;182;180
723;1718;0;1;756;255
727;1703;0;5;555;224
721;1711;1;6;458;215
718;1720;1;5;364;210
711;1725;1;6;361;199
718;1721;0;9;1064;351
722;1705;0;8;917;393
725;1694;3;6;562;397
723;1705;1;2;300;390
726;1714;0;2;144;374
717;1728;0;2;499;410
722;1721;0;1;282;359
727;1715;0;3;272;362
722;1717;0;2;123;360
723;1722;0;0;51;335
727;1723;0;0;156;325
728;1718;1;4;112;186
722;1724;2;4;90;114
721;1728;2;4;128;114
725;1717;2;8;113;114
733;1712;3;6;321;117
737;1706;6;8;291;75
729;1715;7;7;300;75
740;1704;6;9;287;50
745;1694;5;8;422;60
742;1690;4;8;1253;377
754;1673;3;6;612;395
747;1684;2;2;279;400
725;1715;1;1;108;404
732;1714;0;4;27;405
728;1722;0;4;135;412
736;1710;1;3;74;398
736;1712;1;1;27;395
737;1711;0;1;21;395
737;1711;2;2;14;395
735;1715;1;2;32;380
732;1716;3;5;46;60
739;1710;3;5;68;30
742;1708;3;10;82;25
734;1711;3;11;76;20
736;1714;3;12;166;35
735;1714;4;14;136;25
735;1711;4;14;125;25
719;1726;5;18;193;30
715;1726;10;24;221;30
720;1722;16;23;595;165
722;1705;17;22;334;175
720;1712;14;20;235;175
719;1720;8;17;303;245
726;1713;4;8;110;249
729;1718;2;11;232;252
737;1703;3;7;136;235
739;1706;1;4;62;235
740;1707;1;5;64;244
740;1707;1;7;20;225
742;1708;1;5;91;216
749;1699;1;5;79;104
754;1692;1;5;65;95
761;1685;4;7;84;99
739;1707;5;13;87;30
738;1709;4;12;327;75
748;1692;5;13;228;75
750;1695;3;9;182;80
749;1694;3;9;157;80
734;1708;2;9;140;70
731;1715;1;8;617;234
741;1695;1;3;328;253
733;1707;1;1;134;250
727;1717;0;0;50;255
725;1723;0;3;21;240
731;1717;2;7;53;238
733;1714;3;8;34;200
736;1712;2;5;24;195
734;1715;1;3;45;190
737;1709;0;4;51;190
739;1710;0;6;115;195
735;1712;2;11;115;35
740;1711;4;12;108;15
729;1718;4;13;156;20
729;1714;6;13;153;15
716;1725;7;17;459;105
721;1713;4;15;306;110
726;1714;5;12;287;110
724;1711;7;15;342;150
731;1705;8;14;265;155
728;1711;6;19;664;334
732;1700;2;18;271;339
728;1712;1;8;92;334
719;1729;0;3;76;333
719;1730;0;1;21;317
707;1743;3;3;71;318
714;1734;4;2;38;245
714;1736;2;1;18;238
721;1730;2;3;15;237
722;1728;1;6;30;195
717;1731;1;8;62;194
717;1730;1;12;65;20
724;1723;1;17;70;10
719;1726;3;21;81;10
721;1726;3;29;100;10
717;1732;3;28;263;50
718;1721;7;31;212;55
721;1720;6;36;187;60
715;1722;5;38;199;60
718;1723;5;41;218;60
728;1711;2;42;635;230
730;1700;2;36;333;245
729;1713;2;27;183;250
726;1710;0;16;80;250
727;1719;3;15;63;245
720;1728;2;18;133;259
727;1714;2;14;98;229
725;1724;1;17;88;219
732;1715;1;17;62;215
735;1711;0;19;57;211
738;1711;2;21;202;224
751;1690;4;21;203;64
758;1686;5;22;193;45
765;1681;4;21;187;40
757;1685;3;23;193;40
750;1690;5;31;923;284
756;1665;4;19;464;315
758;1677;5;16;220;310
757;1677;1;3;96;315
753;1695;1;2;29;314
753;1696;0;2;113;318
750;1692;0;2;65;309
748;1702;1;2;27;305
738;1711;1;2;14;305
737;1713;2;2;13;301
737;1713;3;2;52;306
729;1718;3;5;54;65
728;1720;8;10;50;20
731;1715;8;13;51;20
726;1721;9;16;59;15
723;1720;8;21;140;55
726;1721;7;17;85;50
716;1727;7;18;139;55
725;1722;7;15;132;55
729;1716;8;15;132;55
730;1711;10;17;149;60
733;1711;14;19;132;55
740;1707;12;29;182;65
732;1712;11;37;153;70
727;1716;10;33;272;93
721;1715;11;31;278;110
724;1715;10;30;233;73
720;1722;8;30;234;78
734;1711;7;28;257;75
730;1712;5;38;407;90
737;1698;6;40;348;108
733;1702;5;36;610;203
744;1684;5;29;528;257
738;1695;6;27;344;262
744;1693;2;19;223;252
750;1694;0;12;158;231
747;1696;0;11;233;235
740;1702;2;9;167;234
736;1705;2;8;241;232
747;1702;2;10;280;225
737;1703;3;15;235;198
733;1709;2;20;213;178
729;1715;1;27;198;98
729;1710;3;23;398;82
738;1700;3;25;324;75
743;1694;4;29;537;111
753;1678;4;30;656;175
749;1678;9;26;500;159
748;1687;5;26;397;163
744;1679;4;24;304;159
736;1697;5;22;593;179
741;1694;5;19;593;203
738;1690;7;22;831;249
744;1683;5;18;909;344
744;1685;5;14;626;301
735;1694;4;14;451;283
740;1687;4;12;527;319
739;1694;3;8;700;364
734;1694;1;6;376;374
734;1702;0;6;434;406
733;1699;0;3;352;425
731;1706;0;2;206;442
732;1709;1;2;52;391
722;1724;0;1;18;345
721;1727;0;3;29;290
721;1729;0;5;26;290
721;1728;0;9;47;280
722;1725;0;8;66;215
722;1727;0;12;61;135
721;1727;0;14;66;125
732;1715;4;18;61;80
741;1706;3;19;148;60
747;1702;3;24;124;15
745;1701;3;29;170;20
739;1706;6;37;248;45
731;1712;6;34;210;50
740;1702;6;30;407;130
736;1705;5;24;233;135
729;1712;4;26;281;145
736;1708;3;26;202;155
739;1704;1;18;148;153
735;1706;3;20;400;228
740;1695;2;13;198;230
728;1711;2;8;161;231
724;1720;2;7;98;220
730;1715;4;6;59;193
724;1724;3;4;150;213
723;1722;2;3;85;148
726;1719;3;5;138;148
731;1714;4;5;111;138
725;1719;7;5;105;127
721;1724;11;6;284;150
728;1717;11;7;233;80
727;1716;12;6;268;75
729;1718;15;6;251;70
724;1720;14;6;287;81
729;1709;12;5;834;291
731;1693;13;4;393;299
729;1705;12;6;339;337
733;1712;1;5;132;340
734;1709;0;1;30;332
736;1712;1;0;73;336
735;1713;1;0;22;320
733;1716;1;1;8;320
727;1723;1;1;4;310
729;1721;1;4;1;309
731;1718;4;3;4;294
733;1719;3;5;6;85
739;1712;2;9;6;50
734;1715;2;9;6;10
741;1709;3;14;6;5
741;1708;3;17;30;5
737;1712;3;23;43;0
737;1711;3;27;47;0
741;1708;3;34;51;0
743;1703;8;40;53;0
747;1702;8;41;214;40
750;1695;4;40;144;55
739;1708;4;40;109;60
744;1704;4;34;95;60
743;1701;3;37;106;65
739;1707;4;29;423;230
736;1703;2;15;141;235
738;1704;2;13;49;235
737;1710;1;1;14;235
730;1719;1;1;6;233
726;1724;4;3;35;238
726;1724;1;0;10;200
729;1721;3;1;11;185
723;1726;2;3;21;185
724;1725;4;3;12;185
727;1722;5;5;6;180
731;1718;9;7;10;15
735;1715;10;9;17;10
745;1706;11;13;22;10
752;1699;15;26;41;10
751;1696;18;35;81;10
757;1691;19;35;86;5
759;1684;22;35;143;5
762;1678;22;37;143;15
757;1686;20;38;158;15
751;1692;18;38;309;65
749;1693;18;37;301;80
736;1704;18;31;253;85
735;1704;19;34;278;95
739;1700;17;38;264;95
735;1703;14;34;511;230
732;1697;11;25;282;250
745;1694;7;16;201;260
747;1696;7;9;148;256
745;1697;4;3;124;245
741;1702;6;4;217;257
737;1702;5;4;145;228
745;1699;3;2;108;215
745;1700;2;3;86;210
742;1704;3;3;86;192
743;1705;1;1;241;242
743;1698;1;1;162;123
749;1689;1;2;125;105
743;1702;1;1;96;95
737;1711;0;1;121;98
734;1714;0;5;305;110
731;1710;3;6;244;107
731;1709;3;8;214;100
743;1704;2;6;211;105
731;1710;2;5;194;100
735;1711;0;4;417;171
739;1698;0;6;235;138
740;1698;0;4;184;135
738;1699;0;5;160;134
745;1702;0;5;170;131
746;1700;0;8;384;208
743;1691;0;6;167;201
749;1692;0;5;88;190
743;1704;0;2;79;189
740;1703;0;2;80;177
742;1704;0;6;109;176
737;1707;0;10;86;110
738;1706;2;12;69;95
742;1706;3;9;62;95
743;1704;3;8;241;145
749;1698;3;10;202;142
750;1690;6;13;144;58
754;1688;8;13;124;50
745;1699;8;16;149;50
751;1691;6;16;407;120
752;1687;9;22;358;135
755;1682;7;22;277;140
757;1677;5;23;234;145
758;1685;4;21;186;146
756;1684;3;19;599;319
763;1672;1;13;256;310
752;1690;1;4;107;310
756;1687;1;2;25;310
751;1698;2;1;10;303
747;1703;2;3;17;303
747;1703;1;5;17;240
751;1698;1;7;18;225
743;1705;1;10;20;220
746;1704;1;10;17;215
740;1710;3;9;24;210
749;1700;3;12;22;30
745;1702;3;13;24;0
743;1707;5;15;26;0
740;1707;6;26;42;0
743;1705;9;27;133;15
748;1698;11;31;141;15
755;1689;16;39;152;15
736;1704;17;46;157;20
744;1702;15;57;150;20
749;1699;14;52;433;95
747;1692;12;44;282;105
735;1707;9;42;307;120
730;1705;8;46;253;120
726;1716;12;37;276;128
727;1715;8;26;756;397
723;1704;3;17;218;400
729;1712;1;3;33;400
725;1721;0;2;6;399
732;1717;0;0;3;392
729;1721;0;0;22;397
729;1721;0;0;7;325
720;1729;0;1;8;315
729;1722;3;0;9;300
732;1718;3;2;15;300
736;1713;2;7;13;290
732;1717;2;9;13;20
727;1722;2;14;17;5
722;1728;3;15;19;5
717;1734;2;19;27;5
716;1733;4;20;29;5
721;1729;5;17;109;25
731;1719;9;15;63;30
734;1716;8;28;53;30
735;1712;6;25;68;30
737;1711;6;29;80;30
744;1706;5;31;76;30
744;1705;4;36;103;30
746;1702;4;38;268;70
731;1708;8;31;195;80
731;1710;10;32;167;79
737;1713;10;23;205;83
732;1712;10;23;192;70
742;1699;11;28;233;80
746;1697;9;40;196;80
746;1700;8;31;451;160
746;1693;12;27;311;170
748;1687;14;28;249;164
751;1692;10;29;293;173
750;1698;8;24;292;164
750;1692;6;14;221;159
740;1702;5;13;196;157
738;1706;4;12;367;175
745;1694;2;13;291;170
738;1709;1;10;268;151
741;1699;1;10;419;179
740;1699;1;11;332;114
736;1706;0;13;288;107
734;1703;0;24;265;111
739;1701;0;23;445;128
743;1693;2;27;466;119
732;1696;2;29;613;144
730;1703;1;32;739;196
729;1699;1;34;554;195
722;1708;1;33;427;188
719;1714;0;24;447;207
724;1705;0;17;814;265
722;1696;0;13;909;354
721;1699;0;8;562;371
723;1707;2;6;468;387
722;1710;2;5;278;359
728;1712;2;5;175;331
729;1715;3;4;194;318
731;1717;2;2;328;303
733;1705;1;1;205;293
737;1704;0;1;111;282
745;1701;1;1;94;247
743;1703;0;3;71;175
753;1697;0;2;93;99
746;1699;2;4;198;88
750;1697;2;3;195;65
753;1690;2;2;194;65
756;1690;0;2;178;64
756;1690;0;1;224;48
750;1693;2;3;354;50
740;1699;2;6;530;105
736;1694;1;5;523;150
733;1700;1;5;395;159
733;1703;2;7;385;166
732;1707;4;11;289;162
725;1711;6;13;441;150
728;1704;4;18;742;205
713;1707;4;16;546;225
720;1714;3;10;592;267
713;1720;5;11;436;264
712;1720;4;6;427;241
709;1728;4;8;504;230
713;1720;3;6;840;327
720;1709;3;6;543;322
720;1705;2;3;364;315
726;1712;4;2;356;310
722;1717;4;1;244;296
719;1722;4;1;345;277
724;1711;4;3;492;300
734;1701;3;2;385;270
731;1705;2;2;284;268
726;1711;2;2;222;233
728;1710;3;5;248;210
732;1713;3;4;309;179
730;1715;3;1;391;184
726;1713;2;0;269;193
739;1705;0;0;200;179
740;1702;0;2;188;177
741;1703;0;4;150;156
724;1717;2;6;323;156
731;1706;2;12;424;193
735;1702;1;9;258;187
736;1701;1;6;174;185
740;1703;2;6;191;174
741;1703;3;7;140;129
736;1707;7;13;229;148
736;1700;8;7;420;170
745;1696;6;7;281;175
748;1691;5;5;223;161
747;1692;6;6;247;156
730;1714;5;10;205;129
742;1708;5;9;320;114
739;1702;6;10;733;199
744;1682;8;7;563;204
743;1693;5;9;417;197
741;1691;5;8;447;262
731;1701;6;7;243;234
729;1713;6;7;241;217
725;1721;4;5;471;295
730;1705;4;6;266;315
732;1701;4;3;142;301
734;1712;1;1;90;278
724;1722;1;0;44;254
728;1720;0;0;29;188
716;1733;0;0;53;178
716;1730;2;0;37;175
722;1727;5;0;38;105
715;1734;10;5;35;100
719;1728;9;5;35;100
715;1733;9;7;65;20
716;1734;8;7;174;10
706;1740;8;9;167;15
710;1736;7;10;167;15
713;1734;8;9;209;15
711;1733;7;10;233;15
722;1722;9;11;268;15
726;1716;8;11;727;200
732;1707;4;9;383;225
726;1705;4;8;210;225
720;1721;2;5;253;243
725;1717;1;7;139;243
720;1724;0;3;91;240
721;1728;0;3;157;240
727;1715;0;5;121;240
728;1716;0;4;76;240
721;1727;0;3;91;236
726;1722;0;2;47;229
725;1722;0;2;90;72
726;1721;0;2;133;50
725;1722;0;2;128;50
733;1713;0;7;143;30
736;1710;0;11;214;34
729;1715;2;9;227;34
732;1708;2;9;324;45
735;1703;2;10;537;85
739;1691;2;10;475;85
735;1699;2;13;451;75
732;1701;6;14;791;115
736;1693;5;11;695;120
734;1690;5;10;1015;230
739;1680;5;11;1467;492
738;1672;3;7;798;510
728;1685;0;7;440;508
731;1700;0;6;404;520
738;1691;0;3;185;511
735;1706;1;2;146;515
737;1709;2;1;53;506
732;1710;0;0;12;502
730;1720;0;0;5;470
726;1724;0;0;5;457
728;1722;0;4;3;350
734;1716;0;4;8;85
732;1717;0;9;12;65
734;1715;0;12;18;60
741;1709;0;12;19;25
730;1720;0;17;25;20
733;1715;0;19;51;0
727;1721;0;17;94;20
730;1717;1;17;100;20
724;1723;1;16;113;20
724;1722;3;19;117;20
728;1720;5;23;122;20
721;1722;4;35;124;20
726;1719;4;32;274;50
732;1706;7;34;301;65
738;1702;5;33;385;95
741;1698;5;28;362;115
742;1689;8;26;285;130
738;1698;4;23;262;110
735;1704;3;25;487;195
734;1698;6;24;344;200
740;1695;4;17;448;240
738;1694;3;11;380;246
734;1696;4;6;284;255
733;1705;3;7;234;226
724;1714;0;12;442;250
724;1711;0;10;296;246
716;1723;1;11;382;276
721;1716;0;8;253;256
718;1718;3;6;177;250
728;1716;5;5;151;175
727;1717;6;5;344;244
722;1715;5;5;205;224
721;1719;4;5;221;230
716;1731;2;6;119;218
713;1729;2;5;64;214
715;1733;0;3;38;167
720;1727;0;3;70;147
723;1724;2;2;83;110
720;1727;6;4;154;115
725;1720;2;5;145;114
719;1724;2;7;128;113
725;1723;2;8;122;40
724;1718;2;10;237;55
726;1717;2;16;172;45
726;1718;6;15;392;105
735;1704;4;20;252;110
737;1708;2;18;230;125
732;1716;1;13;175;125
725;1721;1;13;247;140
721;1721;4;13;148;140
716;1731;7;6;221;155
715;1730;6;4;134;150
710;1735;6;7;101;146
716;1732;6;7;75;108
715;1732;6;9;149;116
715;1732;7;10;105;67
714;1730;7;12;292;83
722;1722;5;10;249;80
717;1723;4;13;209;84
722;1721;5;16;179;70
721;1722;4;22;168;65
711;1732;4;18;177;50
712;1734;3;19;736;275
713;1715;2;14;281;299
717;1720;1;6;98;298
720;1727;0;2;15;283
727;1722;0;0;5;281
726;1723;7;2;11;262
726;1723;8;5;19;255
723;1724;5;7;19;250
719;1727;5;14;21;250
719;1730;7;15;20;250
716;1733;6;26;31;250
723;1727;6;28;47;25
727;1721;6;29;68;0
721;1724;6;37;100;0
709;1736;6;42;101;5
709;1733;9;46;111;15
710;1729;9;51;102;15
720;1724;9;64;115;15
720;1721;12;78;194;30
723;1720;11;77;197;30
727;1718;10;77;267;35
723;1719;14;87;286;40
723;1718;16;85;439;50
717;1713;14;88;499;68
717;1716;9;75;649;157
724;1710;6;71;476;158
713;1716;8;58;471;160
712;1713;10;55;385;166
716;1717;8;57;441;178
714;1722;7;61;658;179
714;1716;7;55;1017;294
719;1712;6;37;713;321
717;1714;7;23;660;323
714;1720;5;17;452;292
705;1723;2;20;373;269
713;1722;2;17;592;299
710;1724;1;11;765;423
708;1712;2;15;415;416
708;1724;1;12;221;414
700;1733;1;5;115;374
707;1736;0;4;79;354
708;1737;0;6;85;282
708;1739;0;7;129;258
713;1734;3;7;91;245
708;1738;3;5;91;243
709;1736;3;6;67;232
705;1744;2;4;63;151
710;1739;4;7;76;25
713;1736;6;14;179;25
716;1728;6;19;232;25
719;1726;5;19;266;40
719;1721;4;19;275;44
714;1729;4;22;324;49
708;1736;4;24;316;50
716;1725;3;27;728;165
717;1712;2;25;491;195
724;1711;2;23;564;245
725;1704;1;26;368;247
728;1710;1;15;275;246
733;1711;1;11;318;258
737;1705;0;8;620;332
744;1691;0;7;374;334
752;1682;0;3;323;353
752;1687;0;3;270;328
765;1680;0;1;256;313
753;1687;0;3;232;250
751;1692;0;2;428;250
754;1679;2;3;327;205
752;1695;1;3;319;203
756;1682;1;2;378;224
754;1690;0;5;365;214
757;1677;0;5;378;143
747;1688;0;7;739;198
758;1673;0;7;581;184
757;1674;0;6;914;242
759;1667;2;5;682;237
757;1667;1;6;539;224
753;1678;1;5;763;308
754;1674;2;6;1224;428
754;1659;2;7;1227;668
757;1649;1;10;764;719
752;1659;1;7;258;687
762;1675;0;1;40;678
748;1699;0;2;48;633
744;1704;0;1;64;636
732;1716;0;1;16;584
725;1723;0;1;10;564
721;1729;0;2;5;558
737;1712;0;2;9;464
731;1719;1;1;24;330
725;1723;1;3;41;85
720;1729;2;3;43;15
731;1719;2;3;48;10
725;1725;4;8;58;15
725;1724;10;8;78;15
717;1728;13;12;160;10
722;1725;15;18;175;15
720;1720;16;19;240;35
726;1718;13;21;222;40
744;1702;15;18;380;85
742;1694;13;14;312;95
732;1703;10;10;452;160
738;1701;12;6;341;168
742;1701;7;6;297;173
734;1704;5;6;485;205
733;1698;4;13;360;207
735;1704;5;17;299;198
730;1707;5;21;431;275
738;1695;6;15;289;269
735;1696;4;14;329;270
750;1685;3;10;259;230
749;1692;2;10;291;225
758;1681;2;9;197;178
738;1700;4;11;332;188
744;1693;5;9;555;222
751;1678;5;10;402;208
749;1682;4;15;334;193
745;1685;3;16;274;182
746;1695;2;17;394;145
743;1687;2;19;988;352
746;1677;2;12;531;377
744;1687;1;7;272;384
742;1688;0;2;90;369
736;1709;0;0;28;356
729;1721;0;0;106;342
733;1713;2;2;65;309
726;1719;2;5;56;305
726;1720;1;3;58;309
727;1722;4;4;44;304
717;1734;2;5;114;279
725;1720;2;7;125;65
723;1722;2;9;152;30
720;1724;2;8;170;15
713;1732;4;13;216;15
714;1723;9;15;688;130
711;1722;10;12;478;135
712;1726;6;10;376;145
704;1726;6;13;298;150
708;1734;5;10;257;145
703;1742;2;8;962;380
702;1717;4;4;423;395
710;1725;4;2;214;400
709;1736;3;0;77;400
708;1741;2;0;17;384
710;1738;3;3;46;384
713;1732;1;1;26;288
718;1731;1;1;20;279
720;1730;1;4;20;269
731;1718;2;6;20;260
729;1720;2;15;66;264
733;1713;2;20;74;30
736;1711;2;21;76;15
726;1723;4;22;88;10
727;1721;3;30;92;10
738;1711;6;27;389;55
745;1691;7;24;327;65
736;1702;5;27;295;70
732;1710;8;25;266;70
728;1714;8;23;288;75
732;1713;7;19;1184;395
738;1686;6;10;518;420
729;1702;3;9;255;430
729;1710;1;4;83;430
727;1720;1;0;28;423
725;1722;1;0;81;427
723;1725;1;0;28;389
721;1728;1;0;12;374
726;1723;0;0;9;370
728;1721;0;2;6;369
731;1719;0;1;23;363
726;1723;0;1;21;45
725;1725;0;1;37;20
715;1733;0;6;39;10
712;1736;0;8;40;10
708;1740;3;8;133;15
710;1736;3;11;122;15
713;1729;8;18;128;15
714;1731;7;20;125;15
715;1728;5;26;128;20
